"Name","Description","Fulladdress","Street","Municipality","Categories","Time Zone","Amenities","Phone","Phones","Claimed","Review Count","Average Rating","Review URL","Google Maps URL","Latitude","Longitude","Website","Domain","Opening Hours","Featured Image","Cid","Fid","Place Id"
"FILOLI DailyLaundry++ The Peak Residence Setiabudi",*,"The Peak Sudirman, Jl. Setiabudi Raya Jl. YBR V No.9, RT.2/RW.2, Kuningan, Setia","The Peak Sudirman","Jl. Setiabudi Raya Jl. YBR V No.9","Binatu, Binatu Cucian Kering, Layanan Binatu","Asia/Jakarta",*,"(021) 57945032","(021) 57945032, +62 21 57945032","NO",2,3,"https://search.google.com/local/reviews?placeid=ChIJOVTroAP0aS4RlMitag_rMtU&q=la","https://www.google.com/maps?cid=15362599730360993940",-6.2103432,106.82378879999999,"http://www.myfiloli.com/","myfiloli.com","Minggu: [Tutup], Senin: [08.00-18.00], Selasa: [08.00-18.00], Rabu: [08.00-18.00",,*,"0x2e69f403a0eb5439:0xd532eb0f6aadc894","ChIJOVTroAP0aS4RlMitag_rMtU"
"Rama Laundromat Setiabudi",*,"Jl. Setia Budi Tengah No.89, Kuningan, Setia Budi, Kecamatan Setiabudi, Kota Jak","Jl. Setia Budi Tengah No.89","Kuningan, Setia Budi","Binatu","Asia/Jakarta",*,"0821-2345-9919","0821-2345-9919, +62 821-2345-9919","YES",12,3.8,"https://search.google.com/local/reviews?placeid=ChIJbRNxLAX0aS4RYmWlFnTLBVQ&q=la","https://www.google.com/maps?cid=6054468973526082914",-6.208777899999999,106.8267542,"http://www.ramalaundromat.com/","ramalaundromat.com","Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipPQIQ2yEnfbSNEaBlv36a0MtKb7FTj0bmXo72hv",*,"0x2e69f4052c71136d:0x5405cb7416a56562","ChIJbRNxLAX0aS4RYmWlFnTLBVQ"
"LaundryKlin Setiabudi",*,"Jl. K.H. Royani I No.8c 7, RT.7/RW.1, Kuningan, Karet Kuningan, Kecamatan Setiab","Jl. K.H. Royani I No.8c 7","RT.7/RW.1, Kuningan, Karet Kuningan","Binatu","Asia/Jakarta",*,"0878-2246-7202","0878-2246-7202, +62 878-2246-7202","NO",12,4.3,"https://search.google.com/local/reviews?placeid=ChIJPQ6HogD0aS4R6lxHY9WZMK8&q=la","https://www.google.com/maps?cid=12623758897292205290",-6.2168754,106.8223723,,,"Minggu: [08.00-22.00], Senin: [08.00-22.00], Selasa: [08.00-22.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipOJtWkI4_ytVYE5woC2PgawmWWbEUUOE63DpA4g",*,"0x2e69f400a2870e3d:0xaf3099d563475cea","ChIJPQ6HogD0aS4R6lxHY9WZMK8"
"Arlet Laundry Tebet Barat Satuan dan Kiloan",*,"15, Jl. Tebet Barat V No.12, RT.15/RW.4, Tebet Bar., Kec. Tebet, Jakarta, Daerah","15","Jl. Tebet Barat V No.12","Binatu, Layanan Binatu","Asia/Jakarta",*,"(021) 83792673","(021) 83792673, +62 21 83792673","YES",36,4.6,"https://search.google.com/local/reviews?placeid=ChIJ-QhO5InzaS4RVPcXei2568s&q=la","https://www.google.com/maps?cid=14694041814199433044",-6.2349349,106.8497735,,,"Minggu: [Tutup], Senin: [06.30-17.30], Selasa: [06.30-17.30], Rabu: [06.30-17.30","https://lh5.googleusercontent.com/p/AF1QipNxcsyYh9wWiYANGIH8qg0YQBrUaiaX3x6v2p_P",*,"0x2e69f389e44e08f9:0xcbebb92d7a17f754","ChIJ-QhO5InzaS4RVPcXei2568s"
"aQualis Laundry & Green Dry Clean - Tebet",*,"Jl. Tebet Raya No.11 M, RT.20/RW.1, West Tebet, Tebet, South Jakarta City, Jakar",,"RT.20/RW.1, West Tebet","Binatu","Asia/Jakarta",*,"0813-8197-2437","0813-8197-2437, +62 813-8197-2437","YES",182,4.8,"https://search.google.com/local/reviews?placeid=ChIJIQosAr3zaS4RxvzAlcNNwa4&q=la","https://www.google.com/maps?cid=12592431535531031750",-6.230008,106.850679,"http://www.aqualisfabricare.com/","aqualisfabricare.com","Minggu: [08.00-16.00], Senin: [07.00-19.00], Selasa: [07.00-19.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipONQ8Sg7fzcA-kkrfMDav4LYlFCdETHMUByHSWB",*,"0x2e69f3bd022c0a21:0xaec14dc395c0fcc6","ChIJIQosAr3zaS4RxvzAlcNNwa4"
"Freshclin Laundry",*,"Deretan BCA, sblh Indomaret ps. Tb Barat, Jl. Tebet Barat IX No.34, Tebet Bar., ",,"Jl. Tebet Barat IX No.34","Binatu, Pemasok peralatan binatu yang dioperasikan dengan koin, Binatu Cucian Ke","Asia/Jakarta",*,"0877-7911-6888","0877-7911-6888, +62 877-7911-6888","YES",53,4.9,"https://search.google.com/local/reviews?placeid=ChIJ-6Cv_V_zaS4R-_JGYvYTvWs&q=la","https://www.google.com/maps?cid=7763383281588302587",-6.23846,106.849289,,,"Minggu: [Tutup], Senin: [09.00-20.00], Selasa: [09.00-20.00], Rabu: [09.00-20.00","https://lh5.googleusercontent.com/p/AF1QipOXoqB8YhlsIXU-ePArcLuL4VzjVcFkcguGluKG",*,"0x2e69f35ffdafa0fb:0x6bbd13f66246f2fb","ChIJ-6Cv_V_zaS4R-_JGYvYTvWs"
"aQualis Laundry & Green Dry Clean - Tebet Barat",*,"Jl. Tebet Barat VIII No.22, Tebet Bar., Kec. Tebet, Kota Jakarta Selatan, Daerah",,"Tebet Bar.","Layanan Binatu","Asia/Jakarta",*,"0813-1896-8797","0813-1896-8797, +62 813-1896-8797","YES",23,4.8,"https://search.google.com/local/reviews?placeid=ChIJWc1vEJTzaS4RNII0j2Y_QHA&q=la","https://www.google.com/maps?cid=8088534640479207988",-6.2358359,106.84868809999999,"https://www.aqualisfabricare.com/","aqualisfabricare.com","Minggu: [Tutup], Senin: [08.00-17.00], Selasa: [08.00-17.00], Rabu: [08.00-17.00","https://lh5.googleusercontent.com/p/AF1QipONeyEBbLvQOs_U56p4zJjsU4QxlPDUdO-tYX7p",*,"0x2e69f394106fcd59:0x70403f668f348234","ChIJWc1vEJTzaS4RNII0j2Y_QHA"
"Kleen Laundry & General Cleaning Tebet",*,"Jl. Tebet Utara I No.39c, Tebet Tim., Kec. Tebet, Jakarta, Daerah Khusus Ibukota",,"East Tebet","Binatu","Asia/Jakarta",*,"0811-918-980","0811-918-980, +62 811-918-980","YES",23,4.6,"https://search.google.com/local/reviews?placeid=ChIJKa2qjLXzaS4RA51-2-BRVKk&q=la","https://www.google.com/maps?cid=12201467316650548483",-6.2261014,106.85257019999999,"https://laundrykleen.id/","laundrykleen.id","Minggu: [08.00-19.00], Senin: [08.00-19.00], Selasa: [08.00-19.00], Rabu: [08.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5JhY29r7LaXH52sZq",*,"0x2e69f3b58caaad29:0xa95451e0db7e9d03","ChIJKa2qjLXzaS4RA51-2-BRVKk"
"Dpurple Laundry Tebet",*,"4, Jl. Asem Baris Raya No.37, RW.6, Kb. Baru, Kec. Tebet, Kota Jakarta Selatan, ","4","Jl. Asem Baris Raya No.37","Binatu Cucian Kering, Binatu, Layanan Binatu","Asia/Jakarta",*,"0838-7901-9590","0838-7901-9590, +62 838-7901-9590","YES",69,4.7,"https://search.google.com/local/reviews?placeid=ChIJ013z7hXzaS4RlvEAaTywHKQ&q=la","https://www.google.com/maps?cid=11825520495074275734",-6.2349825999999995,106.8600484,"http://www.dpurplelaundry.com/","dpurplelaundry.com","Minggu: [07.00-20.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipMMdx8_lpBX37q5MyUopO5qzO7nJo9vk3Pi_mbC",*,"0x2e69f315eef35dd3:0xa41cb03c6900f196","ChIJ013z7hXzaS4RlvEAaTywHKQ"
"Laundry Perkilo Premium Casablanca",*,"Jl. Pal Batu Raya No.19, Menteng Dalam, Kec. Tebet, Kota Jakarta Selatan, Daerah",,"Menteng Dalam","Layanan Binatu","Asia/Jakarta",*,"0878-8787-7850","0878-8787-7850, +62 878-8787-7850","YES",46,4.6,"https://search.google.com/local/reviews?placeid=ChIJnxFYB43zaS4RhQ0tMQOgI_s&q=la","https://www.google.com/maps?cid=18096483663275167109",-6.2248006,106.8445333,"https://www.instagram.com/laundryperkilopremium/","instagram.com","Minggu: [08.00-19.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipOGcbEOj9CtS_EkJnDWjmcHq_1R4qitue6YcCYe",*,"0x2e69f38d0758119f:0xfb23a003312d0d85","ChIJnxFYB43zaS4RhQ0tMQOgI_s"
"Berkah-laundry",*,"Jl. Kelinkit No.77B 6, RT.6/RW.1, Menteng Dalam, Kec. Tebet, Kota Jakarta Selata",,"RT.6/RW.1, Menteng Dalam","Layanan Binatu","Asia/Jakarta",*,"0878-8587-6660","0878-8587-6660, +62 878-8587-6660","YES",39,4.7,"https://search.google.com/local/reviews?placeid=ChIJTx9bZxnzaS4RDlKK-O2sGC8&q=la","https://www.google.com/maps?cid=3393652457300709902",-6.2371183,106.84239989999999,,,,"https://lh5.googleusercontent.com/p/AF1QipMMON6rQ1IkNCigBINs3AZcV_sXMXREH-jYR7Rs",*,"0x2e69f319675b1f4f:0x2f18acedf88a520e","ChIJTx9bZxnzaS4RDlKK-O2sGC8"
"Nuna Laundry",*,"Jl. Sawo Kecik 7-8 No.17, RT.7/RW.7, Bukit Duri, Kec. Tebet, Kota Jakarta Selata",,"RT.7/RW.7, Bukit Duri","Layanan Binatu","Asia/Jakarta",*,"0878-7074-0844","0878-7074-0844, +62 878-7074-0844","YES",46,5,"https://search.google.com/local/reviews?placeid=ChIJ9YYoo5vzaS4R7b8f1X3cjLc&q=la","https://www.google.com/maps?cid=13226188638684954605",-6.2218512,106.85652929999999,,,"Minggu: [08.00-18.00], Senin: [08.00-18.00], Selasa: [08.00-18.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipOIMCrWYJ4adq_Fgt8V9c2b5-WkE9JKAnKAh3KA",*,"0x2e69f39ba32886f5:0xb78cdc7dd51fbfed","ChIJ9YYoo5vzaS4R7b8f1X3cjLc"
"Doremi Laundry",*,"Cervino Village Apartment, RT.3/RW.1, West Tebet, Tebet, South Jakarta City, Jak",,"RT.3/RW.1, West Tebet","Layanan Binatu","Asia/Jakarta",*,"0812-8566-2724","0812-8566-2724, +62 812-8566-2724","YES",25,4.9,"https://search.google.com/local/reviews?placeid=ChIJyx5LRAzzaS4RT6YEa3qmCu4&q=la","https://www.google.com/maps?cid=17152705175505643087",-6.2248646999999995,106.8514008,,,"Minggu: [Tutup], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00-20.00","https://lh5.googleusercontent.com/p/AF1QipP9bddrpO2nXN0nj8ZZVBh-MnNs-IyRB5CmBupC",*,"0x2e69f30c444b1ecb:0xee0aa67a6b04a64f","ChIJyx5LRAzzaS4RT6YEa3qmCu4"
"LaundryKlin Plus (Express Laundry Gratis Antar Jemput )",*,"Jl. Sumur Bor No.29 A, RT.7/RW.5, Cengkareng Bar., Kecamatan Cengkareng, Kota Ja","Jl. Sumur Bor No.29 A","RT.7/RW.5, Cengkareng Bar.","Binatu","Asia/Jakarta",*,"0877-7786-8231","0877-7786-8231, +62 877-7786-8231","YES",42,4.9,"https://search.google.com/local/reviews?placeid=ChIJmYzYlIv5aS4RPJoKuX5C3ao&q=la","https://www.google.com/maps?cid=12312070068338596412",-6.149911599999999,106.71847799999999,"https://instagram.com/laundryklinplus","instagram.com","Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.00-21.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipPggRFLPk3m8veZsNbJ3NmbLHKoScw5SWrKjyXd",*,"0x2e69f98b94d88c99:0xaadd427eb90a9a3c","ChIJmYzYlIv5aS4RPJoKuX5C3ao"
"King laundry",*,"Jl. Dolar No.18 8, RT.8/RW.14, Kapuk, Kecamatan Cengkareng, Kota Jakarta Barat, ","Jl. Dolar No.18 8","RT.8/RW.14, Kapuk","Layanan Binatu","Asia/Jakarta",*,,,"NO",117,4.9,"https://search.google.com/local/reviews?placeid=ChIJc1Aqicn3aS4RUydJXt8tJIM&q=la","https://www.google.com/maps?cid=9449728355512952659",-6.1458680999999995,106.7452491,,,"Minggu: [08.00-22.00], Senin: [08.00-22.00], Selasa: [08.00-22.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipOtCguc5lU3Usal-mMrvKL5QN6TJP4JwM7uqDB-",*,"0x2e69f7c9892a5073:0x83242ddf5e492753","ChIJc1Aqicn3aS4RUydJXt8tJIM"
"Rumah Laundry Koko",*,"Jl. Salam III No.8, Rw. Buaya, Kecamatan Cengkareng, Kota Jakarta Barat, Daerah ","Jl. Salam III No.8","Rawa Buaya","Binatu","Asia/Jakarta",*,"0813-1165-6219","0813-1165-6219, +62 813-1165-6219","YES",26,5,"https://search.google.com/local/reviews?placeid=ChIJQ20_Xtj3aS4RWet9JvAaoQc&q=la","https://www.google.com/maps?cid=549750248256170841",-6.1647815,106.74021069999999,"https://www.instagram.com/rumahlaundri","instagram.com","Minggu: [Tutup], Senin: [09.00-18.00], Selasa: [09.00-18.00], Rabu: [09.00-18.00","https://lh5.googleusercontent.com/p/AF1QipPHWQVwKbEcdZL3poY1BOtQIxbZVfajTKNckhFy",5.497502482561708E+17,"0x2e69f7d85e3f6d43:0x7a11af0267deb59","ChIJQ20_Xtj3aS4RWet9JvAaoQc"
"Super Clean Laundry & Dry Clean || Free Pick-up Jakarta Barat",*,"Apartemen City Resort Tower Orchid Lantai Dasar No. 9, RT.7/RW.14, Cengkareng Ti","Apartemen City Resort Tower Orchid Lantai Dasar No. 9","RT.7/RW.14, Cengkareng Tim.","Layanan Binatu, Binatu","Asia/Jakarta",*,"0812-9565-1217","0812-9565-1217, +62 812-9565-1217","YES",36,4.2,"https://search.google.com/local/reviews?placeid=ChIJ7aRoMoodai4RBB0FkWMwP2Q&q=la","https://www.google.com/maps?cid=7223545531518491908",-6.1353960999999995,106.73145509999999,"https://instagram.com/superclean_palem?igshid=1kt08w2hj6qsw","instagram.com","Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.00-21.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipP3APITWdjRvGrDfarrcyxit6SfEzYfFQslQSCp",*,"0x2e6a1d8a3268a4ed:0x643f306391051d04","ChIJ7aRoMoodai4RBB0FkWMwP2Q"
"Laundry Kiloan Cengkareng Layanan Antar Jemput Terdekat",*,"Jl. Nurul Amal 20 No.2, Cengkareng Tim., Kecamatan Cengkareng, Kota Jakarta Bara","Jl. Nurul Amal 20 No.2","Cengkareng Tim.","Layanan Binatu","Asia/Jakarta",*,"0878-8486-2587","0878-8486-2587, +62 878-8486-2587","YES",16,4.6,"https://search.google.com/local/reviews?placeid=ChIJDwXQQUv3aS4RSPZgdv-8_hU&q=la","https://www.google.com/maps?cid=1584911924269741640",-6.148267,106.73255929999999,,,"Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipNoFuxRr6u3MfGOgEV-wTV6JYH8ffK9TSfGxpIV",*,"0x2e69f74b41d0050f:0x15febcff7660f648","ChIJDwXQQUv3aS4RSPZgdv-8_hU"
"Bong Laundry",*,"Jl. Taman Palem Lestari Blk. C1 No.22, Cengkareng Bar., Kecamatan Cengkareng, Ko","Jl. Taman Palem Lestari Blk. C1 No.22","Cengkareng Bar.","Binatu, Pemasok peralatan binatu yang dioperasikan dengan koin","Asia/Jakarta",*,"0896-5160-8181","0896-5160-8181, +62 896-5160-8181","YES",27,4.3,"https://search.google.com/local/reviews?placeid=ChIJu9oMvBUdai4RpDR_dPenNCo&q=la","https://www.google.com/maps?cid=3041240329635181732",-6.1348088999999995,106.7197393,,,"Minggu: [10.00-22.00], Senin: [10.00-22.00], Selasa: [10.00-22.00], Rabu: [10.00","https://lh5.googleusercontent.com/p/AF1QipPrxixhYNZ7M-8ZHDNybHcjzcV_he1vmX4BXfsd",*,"0x2e6a1d15bc0cdabb:0x2a34a7f7747f34a4","ChIJu9oMvBUdai4RpDR_dPenNCo"
"Forla Laundry",*,"Jl. Dolar No.1 13, RT.13/RW.14, Kapuk, Kecamatan Cengkareng, Kota Jakarta Barat,","Jl. Dolar No.1 13","RT.13/RW.14, Kapuk","Layanan Binatu","Asia/Jakarta",*,"(021) 54334842","(021) 54334842, +62 21 54334842","NO",14,4.7,"https://search.google.com/local/reviews?placeid=ChIJV54ZxrH3aS4Rt3rslkMfodU&q=la","https://www.google.com/maps?cid=15393619376484416183",-6.1461166,106.7494025,,,"Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.00-21.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipP8TxfvbvWKr6yN2GiNCmhsRQXC-n3BNtzXayw9",*,"0x2e69f7b1c6199e57:0xd5a11f4396ec7ab7","ChIJV54ZxrH3aS4Rt3rslkMfodU"
"Bojong Coin Laundry",*,"Jl. Bojong Raya No.45, RT.2/RW.04, Rw. Buaya, Kecamatan Cengkareng, Jakarta, Dae","Jl. Bojong Raya No.45","RT.2/RW.04, Rw. Buaya","Binatu, Layanan Binatu","Asia/Jakarta",*,"0813-1115-0054","0813-1115-0054, +62 813-1115-0054","YES",58,4.8,"https://search.google.com/local/reviews?placeid=ChIJv9mfzmn3aS4R_9h7Tf-jU90&q=la","https://www.google.com/maps?cid=15948271022361008383",-6.1643583,106.7356305,"https://wa.me/6281311150054","wa.me","Minggu: [07.00-19.00], Senin: [Tutup], Selasa: [07.00-18.00], Rabu: [07.00-18.00","https://lh5.googleusercontent.com/p/AF1QipNhKy24CN0UQojFnBeuL4Q7huXXI0UOxAgiVdc=",*,"0x2e69f769ce9fd9bf:0xdd53a3ff4d7bd8ff","ChIJv9mfzmn3aS4R_9h7Tf-jU90"
"Supreme Laundry Semanan",*,"Jl. Dharma Kencana No.2 Blok D, Duri Kosambi, Kecamatan Cengkareng, Jakarta, Dae","Jl. Dharma Kencana No.2 Blok D","Duri Kosambi","Binatu Cucian Kering","Asia/Jakarta",*,"0851-5093-3088","0851-5093-3088, +62 851-5093-3088","YES",26,4.4,"https://search.google.com/local/reviews?placeid=ChIJAZcDyoj3aS4R80l2sWdkh_c&q=la","https://www.google.com/maps?cid=17836335245745867251",-6.1634563,106.7239116,,,,"https://lh5.googleusercontent.com/p/AF1QipN5WZtBEq18xymPPQdPTcNhu-b_yizqeNRw7cLg",*,"0x2e69f788ca039701:0xf7876467b17649f3","ChIJAZcDyoj3aS4R80l2sWdkh_c"
"Laundry Zone Kosambi",*,"Komplek Kosambi Baru, Jalan Taman Kosambi Barat blok C 14 No 10, Duri Kosambi - ","Komplek Kosambi Baru, Jalan Taman Kosambi Barat blok C 14 No 10, Duri Kosambi - ","RT.11/RW.10, Duri Kosambi","Layanan Binatu","Asia/Jakarta",*,"0822-1021-0250","0822-1021-0250, +62 822-1021-0250","YES",22,4.7,"https://search.google.com/local/reviews?placeid=ChIJ0c5RXy74aS4R81hcc-ts4_w&q=la","https://www.google.com/maps?cid=18222528275779705075",-6.173217999999999,106.71450349999999,,,"Minggu: [Tutup], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00-20.00","https://lh5.googleusercontent.com/p/AF1QipO5HcWBu-vvZdFinyOBuv42Yyv7jO9Z0xmbLcjj",*,"0x2e69f82e5f51ced1:0xfce36ceb735c58f3","ChIJ0c5RXy74aS4R81hcc-ts4_w"
"LaundryKlin Plus (Express Laundry Gratis Antar Jemput )",*,"Jl. Sumur Bor No.29 A, RT.7/RW.5, Cengkareng Bar., Kecamatan Cengkareng, Kota Ja","Jl. Sumur Bor No.29 A","RT.7/RW.5, Cengkareng Bar.","Binatu","Asia/Jakarta",*,"0877-7786-8231","0877-7786-8231, +62 877-7786-8231","YES",42,4.9,"https://search.google.com/local/reviews?placeid=ChIJmYzYlIv5aS4RPJoKuX5C3ao&q=la","https://www.google.com/maps?cid=12312070068338596412",-6.149911599999999,106.71847799999999,"https://instagram.com/laundryklinplus","instagram.com","Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.00-21.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipPggRFLPk3m8veZsNbJ3NmbLHKoScw5SWrKjyXd",*,"0x2e69f98b94d88c99:0xaadd427eb90a9a3c","ChIJmYzYlIv5aS4RPJoKuX5C3ao"
"YA LAUNDRY Grogol",*,"Jl. Muwardi No.2B, RT.12/RW.3, Grogol, Kec. Grogol petamburan, Kota Jakarta Bara","Jl. Muwardi No.2B","RT.12/RW.3, Grogol","Binatu Cucian Kering","Asia/Jakarta",*,"0823-2208-8277","0823-2208-8277, +62 823-2208-8277","YES",49,5,"https://search.google.com/local/reviews?placeid=ChIJmyIWCQD3aS4ROkZ1PY-Wk1c&q=la","https://www.google.com/maps?cid=6310553044831782458",-6.162336,106.79651539999999,"https://www.instagram.com/y.a_laundry?igsh=YzVkODRmOTdmMw==&utm_source=qr","instagram.com","Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka 24 jam], Rabu: [Buka ","https://lh5.googleusercontent.com/p/AF1QipMBvMNpohPnYoEqFI7Ikm_dgqZ5gnBkffcU1bNe",*,"0x2e69f7000916229b:0x5793968f3d75463a","ChIJmyIWCQD3aS4ROkZ1PY-Wk1c"
"King laundry",*,"Jl. Dolar No.18 8, RT.8/RW.14, Kapuk, Kecamatan Cengkareng, Kota Jakarta Barat, ","Jl. Dolar No.18 8","RT.8/RW.14, Kapuk","Layanan Binatu","Asia/Jakarta",*,,,"NO",117,4.9,"https://search.google.com/local/reviews?placeid=ChIJc1Aqicn3aS4RUydJXt8tJIM&q=la","https://www.google.com/maps?cid=9449728355512952659",-6.1458680999999995,106.7452491,,,"Minggu: [08.00-22.00], Senin: [08.00-22.00], Selasa: [08.00-22.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipOtCguc5lU3Usal-mMrvKL5QN6TJP4JwM7uqDB-",*,"0x2e69f7c9892a5073:0x83242ddf5e492753","ChIJc1Aqicn3aS4RUydJXt8tJIM"
"Laundry Oson Express",*,"Jl. Tj. Gedong.8 A , Tomang, Kec. Grogol Petamburan Rt 002/016, Daerah Khusus Ib","Jl. Tj. Gedong.8 A , Tomang, Kec. Grogol Petamburan Rt 002/016","Daerah Khusus Ibukota Jakarta 11440","Binatu Cucian Kering, Binatu, Layanan Binatu","Asia/Jakarta",*,"0817-1717-0395","0817-1717-0395, +62 817-1717-0395","YES",231,4.7,"https://search.google.com/local/reviews?placeid=ChIJc3EuQoj3aS4RwSJhRjD-6II&q=la","https://www.google.com/maps?cid=9433068902820160193",-6.168758599999999,106.7921714,"https://www.laundryosonjakarta.com/","laundryosonjakarta.com","Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka 24 jam], Rabu: [Buka ","https://lh5.googleusercontent.com/p/AF1QipPhNUJX97kpD4dl51FGQzoTOggiNtZ1rch4cy0=",*,"0x2e69f788422e7173:0x82e8fe30466122c1","ChIJc3EuQoj3aS4RwSJhRjD-6II"
"Sparkling Laundry Tanjung duren",*,"2, Jl. Alpukat 3 No.43, RT.1/RW.2, North Tanjung Duren, Grogol petamburan, West ","2","Jl. Alpukat 3 No.43","Binatu","Asia/Jakarta",*,"0822-9998-8929","0822-9998-8929, +62 822-9998-8929","YES",246,4.7,"https://search.google.com/local/reviews?placeid=ChIJ6Y5kTVr2aS4RKok3hGlXiLk&q=la","https://www.google.com/maps?cid=13369031604550732074",-6.170611,106.7866279,,,"Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [Tutup], Rabu: [08.00-21.00","https://lh5.googleusercontent.com/p/AF1QipNhgPK6w49ePV1aBI4uoxPudQ8bX16yz9XJE5OR",*,"0x2e69f65a4d648ee9:0xb98857698437892a","ChIJ6Y5kTVr2aS4RKok3hGlXiLk"
"Family Laundry",*,"Jl. Manggis IV No.45E 13, RT.13/RW.4, Tj. Duren Sel., Kec. Grogol petamburan, Ko","Jl. Manggis IV No.45E 13","RT.13/RW.4, Tj. Duren Sel.","Layanan Binatu","Asia/Jakarta",*,"0859-5977-7677","0859-5977-7677, +62 859-5977-7677","YES",125,4.8,"https://search.google.com/local/reviews?placeid=ChIJz2zoUvb2aS4R8YPXGbI5ICw&q=la","https://www.google.com/maps?cid=3179604774024086513",-6.179718299999999,106.7854904,"https://www.facebook.com/familylaundry45","facebook.com","Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.00-21.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipOG_5zgFDC5U9RgYLrVf6xXikADmsS7XPHHLIV4",*,"0x2e69f6f652e86ccf:0x2c2039b219d783f1","ChIJz2zoUvb2aS4R8YPXGbI5ICw"
"TAWAKAL LAUNDRY EXPRESS",*,"Jl. Tawakal XI No.9A, RT.8/RW.9, Tomang, Kec. Grogol petamburan, Kota Jakarta Ba","Jl. Tawakal XI No.9A","RT.8/RW.9, Tomang","Layanan Binatu","Asia/Jakarta",*,"0821-4405-6665","0821-4405-6665, +62 821-4405-6665","YES",203,4.9,"https://search.google.com/local/reviews?placeid=ChIJ28Kw1JT3aS4R6SxYJ1pS-8w&q=la","https://www.google.com/maps?cid=14770489950052297961",-6.1682746,106.7969662,"https://instagram.com/laundry_tawakal_express?igshid=NDk5N2NlZjQ=","instagram.com","Minggu: [07.00-22.00], Senin: [07.00-22.00], Selasa: [07.00-22.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipM_5_m2V-Sq63OVA8hD6nhUzcrY0KbaFv07gmf_",*,"0x2e69f794d4b0c2db:0xccfb525a27582ce9","ChIJ28Kw1JT3aS4R6SxYJ1pS-8w"
"Spin Laundry",*,"Apartment Madison Park, Jl. Podomoro Avenue Unit A37, South Tanjung Duren, Grogo","Apartment Madison Park","Jl. Podomoro Avenue Unit A37","Binatu, Layanan Binatu","Asia/Jakarta",*,"0813-1600-0893","0813-1600-0893, +62 813-1600-0893","YES",51,4.9,"https://search.google.com/local/reviews?placeid=ChIJYdZR4fX2aS4RSOjdXyWJPrM&q=la","https://www.google.com/maps?cid=12915911574960334920",-6.1787858,106.7885833,,,"Minggu: [07.00-19.00], Senin: [07.00-19.00], Selasa: [07.00-19.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipOODdomHFzb8LJrcOzg-awetr1At7YiTArpfLvn",*,"0x2e69f6f5e151d661:0xb33e89255fdde848","ChIJYdZR4fX2aS4RSOjdXyWJPrM"
"MAMA LAUNDRY - Anyar",*,"Jl. Anyar Utara No.20A, RT.7/RW.10, Wijaya Kusuma, Kec. Grogol petamburan, Kota ","Jl. Anyar Utara No.20A","RT.7/RW.10, Wijaya Kusuma","Binatu","Asia/Jakarta",*,"0821-2356-6993","0821-2356-6993, +62 821-2356-6993","YES",25,4.7,"https://search.google.com/local/reviews?placeid=ChIJ3xojVjj3aS4RpyXb919mFcQ&q=la","https://www.google.com/maps?cid=14129311968311059879",-6.1577988,106.7794299,,,"Minggu: [07.00-23.00], Senin: [07.00-23.00], Selasa: [07.00-23.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipON9olin2OIn1wD6wJV3kPtivXzKn7XLTHNJwkg",*,"0x2e69f73856231adf:0xc415665ff7db25a7","ChIJ3xojVjj3aS4RpyXb919mFcQ"
