"Name","Description","Fulladdress","Street","Municipality","Categories","Time Zone","Amenities","Phone","Phones","Claimed","Review Count","Average Rating","Review URL","Google Maps URL","Latitude","Longitude","Website","Domain","Opening Hours","Featured Image","Cid","Fid","Place Id"
"Graha Laundry",*,"Kp. Cikaso Pasir Impun Atas rt 03 rw 06 desa Cikadut, Kec. Cimenyan, kab Bandung","Kp. Cikaso Pasir Impun Atas rt 03 rw 06 desa Cikadut, Kec. Cimenyan, kab Bandung","Cikadut","Layanan Binatu","Asia/Jakarta",*,"0822-1779-9581","0822-1779-9581, +62 822-1779-9581","NO",11,4.2,"https://search.google.com/local/reviews?placeid=ChIJIw_S93ndaC4RdBSb509kVWI&q=la","https://www.google.com/maps?cid=7085679883088237684",-6.8896163999999995,107.67976499999999,,,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipPWUFvauQmRB--UOHXPWY0pKAJQfTepZfSIZX1J",*,"0x2e68dd79f7d20f23:0x6255644fe79b1474","ChIJIw_S93ndaC4RdBSb509kVWI"
"SL Laundry jatihandap bandung",*,"Jl. Jatihandap No.285, Jatihandap, Kec. Mandalajati, Kota Bandung, Jawa Barat 40","Jl. Jatihandap No.285","Jatihandap","Binatu","Asia/Jakarta",*,"0821-2818-8479","0821-2818-8479, +62 821-2818-8479","YES",13,4.1,"https://search.google.com/local/reviews?placeid=ChIJM_dkpuLnaC4RFvnrZ9Mog6s&q=la","https://www.google.com/maps?cid=12358766690881501462",-6.8944531,107.6602218,,,"Sabtu: [06.00-21.00], Minggu: [10.00-17.00], Senin: [06.00-21.00], Selasa: [06.0","https://lh5.googleusercontent.com/p/AF1QipPd6ZEFTbbhCS83fVEtJ505JwlUOpKc5piZeBjD",*,"0x2e68e7e2a664f733:0xab8328d367ebf916","ChIJM_dkpuLnaC4RFvnrZ9Mog6s"
"Wawa Laundry Panyileukan",*,"Jl. Raya Panyileukan No.3 Blok I.1, Cipadung Kidul, Kec. Panyileukan, Kota Bandu","Jl. Raya Panyileukan No.3 Blok I.1","Cipadung Kidul","Layanan Binatu","Asia/Jakarta",*,"0821-1978-6911","0821-1978-6911, +62 821-1978-6911","YES",2,5,"https://search.google.com/local/reviews?placeid=ChIJA2mtCGnDaC4RfahGq0-RFAw&q=la","https://www.google.com/maps?cid=870480399351326845",-6.9467956,107.7129095,,,"Sabtu: [08.00-16.00], Minggu: [13.00-20.00], Senin: [08.00-20.00], Selasa: [08.0","https://lh5.googleusercontent.com/p/AF1QipPPYrhi_2y7ke0P8omV6yQNDxgfm3xtlRpYzZja",8.704803993513268E+17,"0x2e68c36908ad6903:0xc14914fab46a87d","ChIJA2mtCGnDaC4RfahGq0-RFAw"
"Beresih Laundry",*,"3P47+7JX, Jl. Raya Panyileukan, Cipadung Kidul, Kec. Panyileukan, Kota Bandung, ","3P47+7JX","Jl. Raya Panyileukan","Binatu","Asia/Jakarta",*,,,"NO",1,5,"https://search.google.com/local/reviews?placeid=ChIJo1O82t_CaC4RTHM47knsFzI&q=la","https://www.google.com/maps?cid=3609613428634186572",-6.9442656,107.71411239999999,,,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hddwxMB7RHedEeiAi",*,"0x2e68c2dfdabc53a3:0x3217ec49ee38734c","ChIJo1O82t_CaC4RTHM47knsFzI"
"Laundry Mutiara",*,"Komp. BUMI PANYILEUKAN JLN. TURKI II blok N1 no 05, Cipadung Kidul, Kec. Panyile","Komp. BUMI PANYILEUKAN JLN. TURKI II blok N1 no 05","Cipadung Kidul","Binatu","Asia/Jakarta",*,,,"YES",2,5,"https://search.google.com/local/reviews?placeid=ChIJ-8uJ2lrDaC4Rg2Bwpmzd4Vk&q=la","https://www.google.com/maps?cid=6476701197854072963",-6.9457575,107.7101984,,,"Sabtu: [07.00-22.00], Minggu: [Tutup], Senin: [07.00-22.00], Selasa: [07.00-22.0","https://lh5.googleusercontent.com/p/AF1QipPAZhhmMoaatua6r1tHh-699UhnrWTzbyVFNVwC",*,"0x2e68c35ada89cbfb:0x59e1dd6ca6706083","ChIJ-8uJ2lrDaC4Rg2Bwpmzd4Vk"
"Raia Laundry",*,"Jalan Panyileukan, Komplek Bumi Panyileukan Blok D5 No 1A, Cipadung Kidul, Panyi","Jalan Panyileukan, Komplek Bumi Panyileukan Blok D5 No 1A, Cipadung Kidul, Panyi","Cipadung Kidul","Binatu","Asia/Jakarta",*,"(022) 87820446","(022) 87820446, +62 22 87820446","YES",4,4.5,"https://search.google.com/local/reviews?placeid=ChIJX0Q7Pt_CaC4RSxpuXe7ViYQ&q=la","https://www.google.com/maps?cid=9550399704562276939",-6.9409097,107.7144878,,,"Sabtu: [07.30-18.00], Minggu: [07.30-18.00], Senin: [07.30-18.00], Selasa: [07.3","https://lh3.googleusercontent.com/gps-proxy/ALd4DhG5IIo-QNT19ETrKUnsUq6ZSRYFq5U5",*,"0x2e68c2df3e3b445f:0x8489d5ee5d6e1a4b","ChIJX0Q7Pt_CaC4RSxpuXe7ViYQ"
"Wahyu laundry",*,"Komp. Bumi Panyileukan blok f6 No.11, Cipadung Kidul, Kec. Panyileukan, Kota Ban","Komp. Bumi Panyileukan blok f6 No.11","Cipadung Kidul","Layanan Binatu","Asia/Jakarta",*,"0813-2171-0155","0813-2171-0155, +62 813-2171-0155","NO",1,5,"https://search.google.com/local/reviews?placeid=ChIJMS2n4l_DaC4R0y_y8qkgApc&q=la","https://www.google.com/maps?cid=10881295563978059731",-6.9435332999999995,107.7158917,,,,"https://lh5.googleusercontent.com/p/AF1QipNjh2DVzvy2lcyTumtg3tTtSeoRuwov9Vm9UJlr",*,"0x2e68c35fe2a72d31:0x970220a9f2f22fd3","ChIJMS2n4l_DaC4R0y_y8qkgApc"
"SiRumPi Laundry",*,"Komp. Bumi Panyileukan No.K6/18, Cipadung Kidul, Kec. Panyileukan, Kota Bandung,","Komp. Bumi Panyileukan No.K6/18","Cipadung Kidul","Layanan Binatu","Asia/Jakarta",*,"0895-3525-88588","0895-3525-88588, +62 895-3525-88588","YES",4,5,"https://search.google.com/local/reviews?placeid=ChIJaSb_O7XDaC4RS9lwVE0xlFk&q=la","https://www.google.com/maps?cid=6454838374127688011",-6.946972199999999,107.7113964,,,"Sabtu: [06.00-20.00], Minggu: [06.00-20.00], Senin: [06.00-20.00], Selasa: [06.0","https://lh5.googleusercontent.com/p/AF1QipOO_HLAX15L260s-pnM5JpY0iIumDduMrYjViYk",*,"0x2e68c3b53bff2669:0x5994314d5470d94b","ChIJaSb_O7XDaC4RS9lwVE0xlFk"
"Laundry Panghegar",*,"Jl. Mekar Raya Gang Sugih No.6, Mekar Mulya, Kec. Panyileukan, Kota Bandung, Jaw","Jl. Mekar Raya Gang Sugih No.6","Mekar Mulya","Binatu","Asia/Jakarta",*,"0878-8648-7447","0878-8648-7447, +62 878-8648-7447","YES",15,5,"https://search.google.com/local/reviews?placeid=ChIJ_TCGvlXDaC4RKyePltW02ew&q=la","https://www.google.com/maps?cid=17066871092344203051",-6.9256142999999994,107.70069099999999,,,"Sabtu: [05.30-20.00], Minggu: [05.30-12.00], Senin: [05.30-20.00], Selasa: [05.3","https://lh5.googleusercontent.com/p/AF1QipOAub1Gko62hMRQM8x8Hno67FxoTMAZ4MVwt1Lt",*,"0x2e68c355be8630fd:0xecd9b4d5968f272b","ChIJ_TCGvlXDaC4RKyePltW02ew"
"Dewi Rengganis Laundry",*,"3P57+WQH, Cipadung Kidul, Kec. Panyileukan, Kota Bandung, Jawa Barat 40614","3P57+WQH","Cipadung Kidul","Binatu","Asia/Jakarta",*,"0877-3034-9201","0877-3034-9201, +62 877-3034-9201","NO",1,5,"https://search.google.com/local/reviews?placeid=ChIJAd4M2HvDaC4RnMZKpaJoiGw&q=la","https://www.google.com/maps?cid=7820615800695998108",-6.9401863,107.714474,,,"Sabtu: [08.00-17.00], Minggu: [08.00-17.00], Senin: [08.00-17.00], Selasa: [08.0","https://lh5.googleusercontent.com/p/AF1QipO7Pk_faD3LdQFiGFiGlTPv9ssjB70TieyA9Vyc",*,"0x2e68c37bd80cde01:0x6c8868a2a54ac69c","ChIJAd4M2HvDaC4RnMZKpaJoiGw"
"Laundry Ghaissani Cipadung Harapan",*,"Jl. Raya Cipadung Harapan Blok D No.28, Cipadung Kidul, Kec. Panyileukan, Kota B","Jl. Raya Cipadung Harapan Blok D No.28","Cipadung Kidul","Binatu","Asia/Jakarta",*,"0838-6597-2611","0838-6597-2611, +62 838-6597-2611","YES",6,4.8,"https://search.google.com/local/reviews?placeid=ChIJoZGMuIbDaC4RzyXWrGKpGpM&q=la","https://www.google.com/maps?cid=10599970914241488335",-6.9383139,107.7103001,,,"Sabtu: [08.00-19.00], Minggu: [Tutup], Senin: [08.00-19.00], Selasa: [08.00-19.0","https://lh5.googleusercontent.com/p/AF1QipOB2B5GJTalryaraQQQLozbDV7CKYA7-m-zOxTJ",*,"0x2e68c386b88c91a1:0x931aa962acd625cf","ChIJoZGMuIbDaC4RzyXWrGKpGpM"
"Mamih laundry express",*,"Komp. Bumi Panyileukan No.7A Blok A3, RT.03/RW.02, Cipadung Kidul, Kec. Panyileu","Komp. Bumi Panyileukan No.7A Blok A3","RT.03/RW.02, Cipadung Kidul","Layanan Binatu","Asia/Jakarta",*,"0821-1561-7525","0821-1561-7525, +62 821-1561-7525","YES",*,*,,"https://www.google.com/maps?cid=17009826623559739633",-6.9391152,107.7145848,,,"Sabtu: [07.00-17.00], Minggu: [07.00-17.00], Senin: [07.00-17.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipNG52tk9obbvsZHlcv2livGrovQKTTC2PZMjGO3",*,"0x2e68c317fa9d0c13:0xec0f0b313442a8f1","ChIJEwyd-hfDaC4R8ahCNDELD-w"
"Shasa Laundry Bandung",*,"Jl. Cipamokolan depan gudang PDAM No.24, Cipamokolan, Kec. Rancasari, Kota Bandu","Jl. Cipamokolan depan gudang PDAM No.24","Cipamokolan","Layanan Binatu","Asia/Jakarta",*,"0851-7100-1883","0851-7100-1883, +62 851-7100-1883","YES",59,4.9,"https://search.google.com/local/reviews?placeid=ChIJzwudbLPDaC4Rp0MSDFuu3is&q=la","https://www.google.com/maps?cid=3161155694528447399",-6.9433457999999995,107.6770074,"http://bit.ly/laundry-gratis","bit.ly","Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipMGz7JMvckVroNF0jnLukEmapiAyeYwogoGnSAj",*,"0x2e68c3b36c9d0bcf:0x2bdeae5b0c1243a7","ChIJzwudbLPDaC4Rp0MSDFuu3is"
"Briwash Laundry Express - Riung Bandung",*,"Jl. Riung Hegar Raya No.10, Cipamokolan, Kec. Rancasari, Kota Bandung, Jawa Bara","Jl. Riung Hegar Raya No.10","Cipamokolan","Layanan Binatu","Asia/Jakarta",*,"0851-7971-6134","0851-7971-6134, +62 851-7971-6134","YES",133,5,"https://search.google.com/local/reviews?placeid=ChIJ_1OjHkPDaC4R9Dxye-Ohnnw&q=la","https://www.google.com/maps?cid=8979792705424080116",-6.9429662,107.68002249999999,"http://briwash.id/","briwash.id","Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipM6M1fTB75Uj5i5IuCL0oDDpHmwHEoDFJgT93N2",*,"0x2e68c3431ea353ff:0x7c9ea1e37b723cf4","ChIJ_1OjHkPDaC4R9Dxye-Ohnnw"
"23Quicklaundry Coin Laundry",*,"Jl. Saturnus Tengah II No.23, Manjahlega, Kec. Rancasari, Kota Bandung, Jawa Bar","Jl. Saturnus Tengah II No.23","Manjahlega","Layanan Binatu","Asia/Jakarta",*,"0851-7323-0850","0851-7323-0850, +62 851-7323-0850","YES",75,4.9,"https://search.google.com/local/reviews?placeid=ChIJKaf_Rj3paC4RlIBeIbeVPFE&q=la","https://www.google.com/maps?cid=5853718229446197396",-6.9511368,107.66593499999999,"https://23quicklaundry.com/","23quicklaundry.com","Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipM2Bfop_Pinnv9eWBZ1Cqcpwmyj1MaGWXcGobuM",*,"0x2e68e93d46ffa729:0x513c95b7215e8094","ChIJKaf_Rj3paC4RlIBeIbeVPFE"
"Briwash Laundry Express - Margahayu",*,"2MW7+RJC, Jl. Taman Saturnus, Manjahlega, Kec. Rancasari, Kota Bandung, Jawa Bar","2MW7+RJC","Jl. Taman Saturnus","Layanan Binatu","Asia/Jakarta",*,"0851-7971-6134","0851-7971-6134, +62 851-7971-6134","YES",80,5,"https://search.google.com/local/reviews?placeid=ChIJabezSwDpaC4RodP-dAAKW7w&q=la","https://www.google.com/maps?cid=13572452899090256801",-6.952914,107.6639993,"https://briwash.id/","briwash.id","Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipNVZhH3C8PAiLXAJCJyUeUQCHJv-T1kak03tU_n",*,"0x2e68e9004bb3b769:0xbc5b0a0074fed3a1","ChIJabezSwDpaC4RodP-dAAKW7w"
"HAYUKA Laundry 4000",*,"Jl. Raya Cipamokolan No.16, Cipamokolan, Kec. Rancasari, Kota Bandung, Jawa Bara","Jl. Raya Cipamokolan No.16","Cipamokolan","Binatu Cucian Kering","Asia/Jakarta",*,"0813-2395-2585","0813-2395-2585, +62 813-2395-2585","YES",1,5,"https://search.google.com/local/reviews?placeid=ChIJK7SugRnDaC4RLb1a75QkHUo&q=la","https://www.google.com/maps?cid=5340464955220737325",-6.9398522,107.6771785,,,"Sabtu: [08.00-20.00], Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.0","https://lh5.googleusercontent.com/p/AF1QipPlBEs792GGmasoMfCsqpC4Q0MMx050UR9WUi4w",*,"0x2e68c31981aeb42b:0x4a1d2494ef5abd2d","ChIJK7SugRnDaC4RLb1a75QkHUo"
"Sultan Laundry",*,"Jl. Rancabolang No.53A-C, Manjahlega, Kec. Rancasari, Kota Bandung, Jawa Barat 4","Jl. Rancabolang No.53A-C","Manjahlega","Binatu, Layanan Binatu","Asia/Jakarta",*,"0819-1209-9139","0819-1209-9139, +62 819-1209-9139","YES",43,4.5,"https://search.google.com/local/reviews?placeid=ChIJ1WmUuR7oaC4RzBz-m50Wqbw&q=la","https://www.google.com/maps?cid=13594421816377351372",-6.942636299999999,107.6638148,"https://tinyurl.com/y85r4r2c","tinyurl.com","Sabtu: [07.00-18.00], Minggu: [Tutup], Senin: [07.00-18.00], Selasa: [07.00-18.0","https://lh5.googleusercontent.com/p/AF1QipP8AvhAiSmRwHvTCdfBMW74pjFVZc2aKl19NoLi",*,"0x2e68e81eb99469d5:0xbca9169d9bfe1ccc","ChIJ1WmUuR7oaC4RzBz-m50Wqbw"
"Rifa Laundry",*,"Jl. Riung Bandung Raya No.5C, Cipamokolan, Kec. Rancasari, Kota Bandung, Jawa Ba","Jl. Riung Bandung Raya No.5C","Cipamokolan","Binatu","Asia/Jakarta",*,"0812-2085-0529","0812-2085-0529, +62 812-2085-0529","YES",20,4.5,"https://search.google.com/local/reviews?placeid=ChIJd3Hyb6PCaC4RQot4cVU-9wM&q=la","https://www.google.com/maps?cid=285765638058183490",-6.9417237,107.6785943,,,"Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipPF253H5B51sAFDoumt81Peswe498Jmk3gmKu3f",2.857656380581835E+17,"0x2e68c2a36ff27177:0x3f73e5571788b42","ChIJd3Hyb6PCaC4RQot4cVU-9wM"
"LaundryKlin Margahayu (Laundry Antar Jemput Bandung)",*,"Jl. Jupiter Tengah No.1A, Sekejati, Kec. Buahbatu, Kota Bandung, Jawa Barat 4028","Jl. Jupiter Tengah No.1A","Sekejati","Layanan Binatu","Asia/Jakarta",*,"0812-2162-2021","0812-2162-2021, +62 812-2162-2021","YES",452,4.9,"https://search.google.com/local/reviews?placeid=ChIJa-DbThznaC4RyE8ugt0ZIUQ&q=la","https://www.google.com/maps?cid=4909233507973091272",-6.947618899999999,107.662171,"https://api.whatsapp.com/send?phone=6281221622021&text=Halo%20LaundryKlin%20MARG","api.whatsapp.com","Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipP6WHuIFNYOye5HirxJ5Dol0WkMShhsHzw1p8BU",*,"0x2e68e71c4edbe06b:0x442119dd822e4fc8","ChIJa-DbThznaC4RyE8ugt0ZIUQ"
"Joss Laundry Manjahlega",*,"Jl. Tata Surya No.78, Manjahlega, Kec. Rancasari, Kota Bandung, Jawa Barat 40286","Jl. Tata Surya No.78","Manjahlega","Layanan Binatu","Asia/Jakarta",*,"0812-2341-4807","0812-2341-4807, +62 812-2341-4807","YES",99,4.9,"https://search.google.com/local/reviews?placeid=ChIJPTo-5EjpaC4RMvx2FI3AktU&q=la","https://www.google.com/maps?cid=15389574588844670002",-6.947546399999999,107.666422,,,"Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipNe9P0Xd1yvsAwPXTZaUP4WQX5GgVDN1EzDQqG_",*,"0x2e68e948e43e3a3d:0xd592c08d1476fc32","ChIJPTo-5EjpaC4RMvx2FI3AktU"
"21Quickwash",*,"Jl. Saturnus Tengah No.21, Manjahlega, Kec. Rancasari, Kota Bandung, Jawa Barat ","Jl. Saturnus Tengah No.21","Manjahlega","Layanan Binatu","Asia/Jakarta",*,"0821-1509-0971","0821-1509-0971, +62 821-1509-0971","YES",74,4.8,"https://search.google.com/local/reviews?placeid=ChIJgwi_zBrpaC4RVbhWQGyYMEc&q=la","https://www.google.com/maps?cid=5129767566278309973",-6.9511639,107.6652721,,,"Sabtu: [07.00-20.30], Minggu: [07.00-20.30], Senin: [07.00-20.30], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipOTUaFuUzXWTIXhsHx2SQEUM8j19FzLxTmfBKo=",*,"0x2e68e91accbf0883:0x4730986c4056b855","ChIJgwi_zBrpaC4RVbhWQGyYMEc"
"Laundry Express Bandung",*,"Jl. Pasundan No.58, Balonggede, Kec. Regol, Kota Bandung, Jawa Barat 40251","Jl. Pasundan No.58","Balonggede","Layanan Binatu","Asia/Jakarta",*,"0851-7248-8338","0851-7248-8338, +62 851-7248-8338","YES",432,4.9,"https://search.google.com/local/reviews?placeid=ChIJ9150zBbnaC4R41yDXuUES60&q=la","https://www.google.com/maps?cid=12487079774994521315",-6.925439399999999,107.6086869,,,"Sabtu: [08.00-20.00], Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.0","https://lh5.googleusercontent.com/p/AF1QipMAW3aqRgAcDUNqEDWXoHOkBB7FTU9dCu2xKvj6",*,"0x2e68e716cc745ef7:0xad4b04e55e835ce3","ChIJ9150zBbnaC4R41yDXuUES60"
"Chingu Laundry Express Toha",*,"Jl. Moch. Toha No.157, Cigereleng, Kec. Regol, Kota Bandung, Jawa Barat 40253","Jl. Moch. Toha No.157","Cigereleng","Binatu","Asia/Jakarta",*,"0851-7445-0012","0851-7445-0012, +62 851-7445-0012","YES",61,4.9,"https://search.google.com/local/reviews?placeid=ChIJ4S4pfgDpaC4RE28IbZ6-E-U&q=la","https://www.google.com/maps?cid=16506746646886379283",-6.942832999999999,107.6077114,"https://chingu-laundry.com/moch-toha","chingu-laundry.com","Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipO5i0sD9FOaVJFEO3OvtJHlwgCov1NqS2iOMBtd",*,"0x2e68e9007e292ee1:0xe513be9e6d086f13","ChIJ4S4pfgDpaC4RE28IbZ6-E-U"
"Laundry Klin Kembar 8",*,"Jl. Kembar VIII No.53, Cigereleng, Kec. Regol, Kota Bandung, Jawa Barat 40253","Jl. Kembar VIII No.53","Cigereleng","Binatu","Asia/Jakarta",*,"0822-1878-7833","0822-1878-7833, +62 822-1878-7833","YES",248,4.7,"https://search.google.com/local/reviews?placeid=ChIJEYhjko3paC4RHiXVOH3AeGQ&q=la","https://www.google.com/maps?cid=7239748045055010078",-6.9431442,107.6134632,"http://laundryklinkembar.com/","laundryklinkembar.com","Sabtu: [07.00-19.30], Minggu: [07.00-19.30], Senin: [07.00-19.30], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipMFCmU0fqqfBH_ZKcT6uSVkMVwtezEU9RmpC_VR",*,"0x2e68e98d92638811:0x6478c07d38d5251e","ChIJEYhjko3paC4RHiXVOH3AeGQ"
"Laundry express bandung cabang 2",*,"Jl. Pasundan No.21b, Balonggede, Kec. Regol, Kota Bandung, Jawa Barat 40251","Jl. Pasundan No.21b","Balonggede","Layanan Binatu","Asia/Jakarta",*,"0851-8312-2135","0851-8312-2135, +62 851-8312-2135","YES",66,5,"https://search.google.com/local/reviews?placeid=ChIJi2d1ZQDnaC4RBAlwk_b8JXs&q=la","https://www.google.com/maps?cid=8873776776769177860",-6.923511899999999,107.6084269,,,"Sabtu: [08.00-20.00], Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.0","https://lh5.googleusercontent.com/p/AF1QipM7VfsppaSZ93B7FNVAJFCUBWZ8WCQTSp24qPBN",*,"0x2e68e7006575678b:0x7b25fcf693700904","ChIJi2d1ZQDnaC4RBAlwk_b8JXs"
"WASHTERIA REGOL| SAMEDAY SERVICE LAUNDRY",*,"Jl. Balonggede No.89, Balonggede, Kec. Regol, Kota Bandung, Jawa Barat 40251","Jl. Balonggede No.89","Balonggede","Binatu Cucian Kering","Asia/Jakarta",*,"0821-2054-6149","0821-2054-6149, +62 821-2054-6149","YES",10,5,"https://search.google.com/local/reviews?placeid=ChIJ0SF0BOTnaC4RcjjBwZNVADo&q=la","https://www.google.com/maps?cid=4179434547299039346",-6.9270575999999995,107.6071525,"http://www.washteria.co.id/","washteria.co.id","Sabtu: [08.00-20.00], Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.0","https://lh5.googleusercontent.com/p/AF1QipNSnUPs8TNrQDg_wgo2PS19J_3rIh5zjuGW7_us",*,"0x2e68e7e4047421d1:0x3a005593c1c13872","ChIJ0SF0BOTnaC4RcjjBwZNVADo"
"Indo Express Laundry (Pungkur)",*,"Jl. Pungkur No.228, Ancol, Kec. Regol, Kabupaten Bandung Barat, Jawa Barat","Jl. Pungkur No.228","Ancol","Layanan Binatu","Asia/Jakarta",*,"0819-3667-9922","0819-3667-9922, +62 819-3667-9922","YES",32,4.9,"https://search.google.com/local/reviews?placeid=ChIJcaI6xZrpaC4RV2Sj6hmgNYo&q=la","https://www.google.com/maps?cid=9959042184170923095",-6.9329209999999994,107.615168,,,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipOSFpwIaovIkFVgRYfSFyYO6cmhISL2jIDjBM-7",*,"0x2e68e99ac53aa271:0x8a35a019eaa36457","ChIJcaI6xZrpaC4RV2Sj6hmgNYo"
"Sorcha Laundry Batununggal",*,"Jl. Suka Ati Raya No.14, Pasirluyu, Kec. Regol, Kota Bandung, Jawa Barat 40254","Jl. Suka Ati Raya No.14","Pasirluyu","Binatu","Asia/Jakarta",*,"0811-1111-2731","0811-1111-2731, +62 811-1111-2731","YES",660,4.9,"https://search.google.com/local/reviews?placeid=ChIJK__bE0PpaC4RJ96m47T4EDc&q=la","https://www.google.com/maps?cid=3967944727510572583",-6.9519163,107.6215393,"http://sorchalaundry.com/","sorchalaundry.com","Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipOGElTRTTEjqrBNXhjWqXBY4fM6Pj0qjIefIfiS",*,"0x2e68e94313dbff2b:0x3710f8b4e3a6de27","ChIJK__bE0PpaC4RJ96m47T4EDc"
"Laundry Ninda Kinclong",*,"Jl. Subrata No.8, Pungkur, Kec. Regol, Kota Bandung, Jawa Barat 40252","Jl. Subrata No.8","Pungkur","Binatu","Asia/Jakarta",*,"0821-2041-2481","0821-2041-2481, +62 821-2041-2481","YES",12,5,"https://search.google.com/local/reviews?placeid=ChIJ9VgbU23paC4Rl3YfnpVKWok&q=la","https://www.google.com/maps?cid=9897305137563530903",-6.9309527,107.6091233,,,"Sabtu: [09.00-21.00], Minggu: [Tutup], Senin: [09.00-21.00], Selasa: [09.00-21.0","https://lh5.googleusercontent.com/p/AF1QipPHdZGF7TS4Ugy_huR-sJXgGvVtSt9FcoILpp_T",*,"0x2e68e96d531b58f5:0x895a4a959e1f7697","ChIJ9VgbU23paC4Rl3YfnpVKWok"
"Kedai Laundry",*,"Jl. Jembatan Baru, Balonggede, Kec. Regol, Kota Bandung, Jawa Barat 40251","Jl. Jembatan Baru","Balonggede","Binatu","Asia/Jakarta",*,"0897-8411-170","0897-8411-170, +62 897-8411-170","YES",20,5,"https://search.google.com/local/reviews?placeid=ChIJ60WR29XpaC4RrP04ApT853Y&q=la","https://www.google.com/maps?cid=8568094528718306732",-6.9284218,107.6106897,,,"Sabtu: [09.00-21.00], Minggu: [09.00-21.00], Senin: [09.00-21.00], Selasa: [09.0","https://lh5.googleusercontent.com/p/AF1QipNun-9rP-pOon4MNS9XuEgSg6J3W3mcGpL5mKKo",*,"0x2e68e9d5db9145eb:0x76e7fc940238fdac","ChIJ60WR29XpaC4RrP04ApT853Y"
"Kios Laundry Pangarang (Layanan Antar Jemput Bandung)",*,"Jl. Pangarang No.28, Cikawao, Kec. Lengkong, Kota Bandung, Jawa Barat 40261","Jl. Pangarang No.28","Cikawao","Layanan Binatu","Asia/Jakarta",*,"0813-2066-6778","0813-2066-6778, +62 813-2066-6778","YES",59,4.7,"https://search.google.com/local/reviews?placeid=ChIJrdu3gOznaC4RIfWoKzJUh64&q=la","https://www.google.com/maps?cid=12576113058912990497",-6.9243998,107.6101802,,,"Sabtu: [09.00-20.00], Minggu: [09.00-20.00], Senin: [09.00-20.00], Selasa: [09.0","https://lh5.googleusercontent.com/p/AF1QipMeWWpdi-sc4Rg5XUqiZAPdqDZUXAIYWQRIlvw=",*,"0x2e68e7ec80b7dbad:0xae8754322ba8f521","ChIJrdu3gOznaC4RIfWoKzJUh64"
"LaundryKlin Sukajadi • Laundry Antar Jemput",*,"Jl. Sukagalih No.45, Sukabungah, Kec. Sukajadi, Kota Bandung, Jawa Barat 40162","Jl. Sukagalih No.45","Sukabungah","Layanan Binatu, Binatu","Asia/Jakarta",*,"0851-7318-3938","0851-7318-3938, +62 851-7318-3938","YES",350,4.9,"https://search.google.com/local/reviews?placeid=ChIJo22Yk6LnaC4Rw8p58_n2IuM&q=la","https://www.google.com/maps?cid=16366915549209938627",-6.8929086999999996,107.5950489,"https://www.laundryklinwijaya.com/","laundryklinwijaya.com","Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipNhlY3S_GDkuwUCBuUgcQz12lq_S1vLib0fGmdv",*,"0x2e68e7a293986da3:0xe322f6f9f379cac3","ChIJo22Yk6LnaC4Rw8p58_n2IuM"
