"Name","Description","Fulladdress","Street","Municipality","Categories","Time Zone","Amenities","Phone","Phones","Claimed","Review Count","Average Rating","Review URL","Google Maps URL","Latitude","Longitude","Website","Domain","Opening Hours","Featured Image","Cid","Fid","Place Id"
"RB Laundry",*,"Jl. Pamularsih XI No.17, Bojongsalaman, Kec. Semarang Barat, Kota Semarang, Jawa","Jl. Pamularsih XI No.17","Bojongsalaman","Layanan Binatu","Asia/Jakarta",*,"0821-3656-7134","0821-3656-7134, +62 821-3656-7134","YES",73,4.4,"https://search.google.com/local/reviews?placeid=ChIJe3Z2g7D0cC4RyAbESTvLyLk&q=la","https://www.google.com/maps?cid=13387173347859891912",-6.990164699999999,110.4001514,"http://www.rblaundry.com/","rblaundry.com","Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipOcgGO7zckJFpVhe8NGV35mPw8yT_q6JDRtoEhL",*,"0x2e70f4b08376767b:0xb9c8cb3b49c406c8","ChIJe3Z2g7D0cC4RyAbESTvLyLk"
"Clear&clean laundry express semarang",*,"Jl. Pleburan Barat No.38B, Pleburan, Kec. Semarang Sel., Kota Semarang, Jawa Ten","Jl. Pleburan Barat No.38B","Pleburan","Layanan Binatu","Asia/Jakarta",*,"0813-2565-2228","0813-2565-2228, +62 813-2565-2228","YES",66,4.6,"https://search.google.com/local/reviews?placeid=ChIJmaM18YeLcC4RDf5Y4673HwU&q=la","https://www.google.com/maps?cid=369286024978300429",-6.9961923,110.4250448,,,"Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipO7PMXVzsakOMS8P6kxqOHABz7FAWuoFN6XHC0U",3.692860249783004E+17,"0x2e708b87f135a399:0x51ff7aee358fe0d","ChIJmaM18YeLcC4RDf5Y4673HwU"
"laundrysemarang.com",*,"Jl. Veteran No.40, Mugassari, Kec. Semarang Sel., Kota Semarang, Jawa Tengah 502","Jl. Veteran No.40","Mugassari","Layanan Binatu","Asia/Jakarta",*,"0818-292-968","0818-292-968, +62 818-292-968","YES",84,4.7,"https://search.google.com/local/reviews?placeid=ChIJdWiMjmeLcC4RhB8fZJ5Hb7c&q=la","https://www.google.com/maps?cid=13217862176965861252",-6.996268199999999,110.4153841,,,"Minggu: [10.00-18.00], Senin: [08.00-19.00], Selasa: [08.00-19.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipNnWXY3SolzXhaMA8LWXsm4WNmTpCOHoZvBr5Yu",*,"0x2e708b678e8c6875:0xb76f479e641f1f84","ChIJdWiMjmeLcC4RhB8fZJ5Hb7c"
"GO GO Laundry Express / Best Laundry Self Service Sriwijaya",*,"Jl. Sriwijaya No.52, Wonodri, Kec. Semarang Sel., Kota Semarang, Jawa Tengah","Jl. Sriwijaya No.52","Wonodri","Binatu","Asia/Jakarta",*,"0888-2702-121","0888-2702-121, +62 888-2702-121","YES",149,4.8,"https://search.google.com/local/reviews?placeid=ChIJ029cc3OLcC4RzGxzW1wnQ0c&q=la","https://www.google.com/maps?cid=5134991277757263052",-7.0031324999999995,110.42589009999999,,,"Minggu: [07.00-22.00], Senin: [07.00-22.00], Selasa: [07.00-22.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipOjMCd4pGFDEgQ366IUVm1Q9roQ1WA0O3_YhQV2",*,"0x2e708b73735c6fd3:0x4743275c5b736ccc","ChIJ029cc3OLcC4RzGxzW1wnQ0c"
"Mr. Laundry (Dry Clean & Laundry Hotel)",*,"Ruko Pertokoan, No.6A, Jl. Pleburan Raya, Pleburan, Semarang Selatan, Semarang C","Ruko Pertokoan","No.6A","Binatu Cucian Kering","Asia/Jakarta",*,"(024) 8313826","(024) 8313826, +62 24 8313826","NO",43,4.2,"https://search.google.com/local/reviews?placeid=ChIJWWY6GWCLcC4Rs2nwYOeQ3Sw&q=la","https://www.google.com/maps?cid=3232899430960097715",-6.9966123,110.4258112,,,"Minggu: [08.00-00.00], Senin: [08.00-00.00], Selasa: [08.00-00.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipNtKRTnF1Ww8hPi19px4w9_EBvnUPoAhfs5Vubz",*,"0x2e708b60193a6659:0x2cdd90e760f069b3","ChIJWWY6GWCLcC4Rs2nwYOeQ3Sw"
"5àsec Semarang",*,"Jl. Veteran No.35, Mugassari, Kec. Semarang Sel., Kota Semarang, Jawa Tengah 502","Jl. Veteran No.35","Mugassari","Binatu","Asia/Jakarta",*,"(024) 8455875","(024) 8455875, +62 24 8455875","YES",111,4.2,"https://search.google.com/local/reviews?placeid=ChIJ_Th8Zq2LcC4RzZGjBAhT0jo&q=la","https://www.google.com/maps?cid=4238541493211730381",-6.9969785,110.4161103,"https://5asecindonesia.com/","5asecindonesia.com","Minggu: [Tutup], Senin: [08.00-19.00], Selasa: [08.00-19.00], Rabu: [08.00-19.00","https://lh5.googleusercontent.com/p/AF1QipNUOBz1gzXxrbMVWv41JTzD27socReasRviXw=w",*,"0x2e708bad667c38fd:0x3ad2530804a391cd","ChIJ_Th8Zq2LcC4RzZGjBAhT0jo"
"L'Pourca Laundry Tembalang SEMARANG",*,"WCJQ+RRH, Jl. Mulawarman Sel. II, Kramas, Kec. Tembalang, Kota Semarang, Jawa Te","WCJQ+RRH","Jl. Mulawarman Sel. II","Binatu","Asia/Jakarta",*,,,"NO",22,4.5,"https://search.google.com/local/reviews?placeid=ChIJ8bhb7bqOcC4R4CUh34xjZJs&q=la","https://www.google.com/maps?cid=11197184030239958496",-7.067937,110.4396029,,,"Minggu: [Tutup], Senin: [09.00-17.00], Selasa: [09.00-17.00], Rabu: [09.00-17.00","https://lh5.googleusercontent.com/p/AF1QipPU0wo5ZdWuZH8A09OslsCfCt21VM0YmrYP0vc=",*,"0x2e708ebaed5bb8f1:0x9b64638cdf2125e0","ChIJ8bhb7bqOcC4R4CUh34xjZJs"
"Laundry Specialist",*,"Jl. Jatimulyo Jl. Tembalang Selatan No.5B, Pedalangan, Kec. Banyumanik, Kota Sem","Jl. Jatimulyo Jl. Tembalang Selatan No.5B","Pedalangan","Layanan Binatu","Asia/Jakarta",*,"0813-9107-9264","0813-9107-9264, +62 813-9107-9264","NO",56,4.3,"https://search.google.com/local/reviews?placeid=ChIJFVezrqmOcC4RaOZj6DIVMik&q=la","https://www.google.com/maps?cid=2968458412781987432",-7.0583548,110.43470339999999,,,"Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipO_kNBq3EMzxATzTmwZWC1JVKGbc7D5wrO3YxSX",*,"0x2e708ea9aeb35715:0x29321532e863e668","ChIJFVezrqmOcC4RaOZj6DIVMik"
"LAUNDRY-IN SEMARANG",*,"Jl. Lamongan III No.58, Sampangan, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah","Jl. Lamongan III No.58","Sampangan","Binatu","Asia/Jakarta",*,"0821-3671-3601","0821-3671-3601, +62 821-3671-3601","YES",110,4.9,"https://search.google.com/local/reviews?placeid=ChIJf-ABG_CLcC4Rxq0NX6uaoL4&q=la","https://www.google.com/maps?cid=13736148924304829894",-7.0108048,110.3952965,,,"Minggu: [09.00-17.00], Senin: [09.00-17.00], Selasa: [Buka 24 jam], Rabu: [09.00","https://lh5.googleusercontent.com/p/AF1QipMHHaTpYrL6eL8z2KKonL99bnm3H-Pv43iAAGVH",*,"0x2e708bf01b01e07f:0xbea09aab5f0dadc6","ChIJf-ABG_CLcC4Rxq0NX6uaoL4"
"Laundry Semarang",*,"Jl. Tusam Raya L-6, Pedalangan, Kec. Banyumanik, Kota Semarang, Jawa Tengah 5026","Jl. Tusam Raya L-6","Pedalangan","Binatu","Asia/Jakarta",*,"0821-1133-5757","0821-1133-5757, +62 821-1133-5757","YES",79,4.5,"https://search.google.com/local/reviews?placeid=ChIJGyJ46EyJcC4RF0SnM6yF0CU&q=la","https://www.google.com/maps?cid=2724824749206619159",-7.0700087,110.42438179999999,"http://www.tukangcucilaundry.com/","tukangcucilaundry.com","Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.00-21.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipOQ-9oIkuH2zJdegBQuX8g84_OfSG-lz9692yN9",*,"0x2e70894ce878221b:0x25d085ac33a74417","ChIJGyJ46EyJcC4RF0SnM6yF0CU"
"Semarang Laundry Center - Premium Express",*,"B1, Jl. Tlogosari Raya 1 No.68, Tlogosari Kulon, Pedurungan, Semarang City, Cent","B1","Jl. Tlogosari Raya 1 No.68","Binatu, Layanan Binatu","Asia/Jakarta",*,"0851-7288-5577","0851-7288-5577, +62 851-7288-5577","YES",148,4.8,"https://search.google.com/local/reviews?placeid=ChIJOSGcJK6NcC4RCmgb0tmEE4g&q=la","https://www.google.com/maps?cid=9805326884783482890",-6.9831911,110.4596299,"https://linktr.ee/semaranglaundrycenter","linktr.ee","Minggu: [07.00-22.00], Senin: [07.00-22.00], Selasa: [07.00-22.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipPC1YF7egu8Yp_R84wb6owOO-REVHtVNj4ufTrl",*,"0x2e708dae249c2139:0x881384d9d21b680a","ChIJOSGcJK6NcC4RCmgb0tmEE4g"
"Laundry Sweety",*,"Jl. Kelengan Kecil No.2/G, Kembangsari, Kec. Semarang Tengah, Kota Semarang, Jaw","Jl. Kelengan Kecil No.2/G","Kembangsari","Layanan Binatu","Asia/Jakarta",*,"0858-6666-0158","0858-6666-0158, +62 858-6666-0158","YES",103,4.8,"https://search.google.com/local/reviews?placeid=ChIJccOc61OLcC4RAjrj__H2mM8&q=la","https://www.google.com/maps?cid=14958977681551735298",-6.9790999,110.41889479999999,"https://www.instagram.com/sweetylaundrysemarang","instagram.com","Minggu: [Tutup], Senin: [06.30-21.00], Selasa: [Tutup], Rabu: [Tutup], Kamis: [T","https://lh5.googleusercontent.com/p/AF1QipO8faEMFhM8mMB-kYbcAf5R0nLODsLCCFP2fWFV",*,"0x2e708b53eb9cc371:0xcf98f6f1ffe33a02","ChIJccOc61OLcC4RAjrj__H2mM8"
"L'Pourca Laundry Semarang",*,"Jl. Mayjend Sutoyo No.17a, Pekunden, Kec. Semarang Tengah, Kota Semarang, Jawa T","Jl. Mayjend Sutoyo No.17a","Pekunden","Layanan Binatu, Binatu Cucian Kering, Binatu","Asia/Jakarta",*,"(024) 76444796","(024) 76444796, +62 24 76444796","NO",78,4.7,"https://search.google.com/local/reviews?placeid=ChIJn5vHUA-LcC4R8Ri3qTee4dQ&q=la","https://www.google.com/maps?cid=15339715767708358897",-6.9861659,110.42405029999999,"https://linktr.ee/lpourca","linktr.ee","Minggu: [Tutup], Senin: [07.00-19.00], Selasa: [07.00-19.00], Rabu: [07.00-19.00","https://lh5.googleusercontent.com/p/AF1QipPs-QikciBxQvIti5JecXfrcF8kEH9co-SPlFoY",*,"0x2e708b0f50c79b9f:0xd4e19e37a9b718f1","ChIJn5vHUA-LcC4R8Ri3qTee4dQ"
"Dolphin Laundry & Dry Cleaning Semarang",*,"Indonesia, Ruko, Jl. Imam Bonjol No.147, Pindrikan Lor, Kec. Semarang Tengah, Ko","Indonesia, Ruko","Jl. Imam Bonjol No.147","Layanan Binatu","Asia/Jakarta",*,"(024) 3516501","(024) 3516501, +62 24 3516501","NO",52,4.6,"https://search.google.com/local/reviews?placeid=ChIJn_TmF02LcC4ReQLCWXwlkz8&q=la","https://www.google.com/maps?cid=4581046461977985657",-6.977086099999999,110.41208429999999,,,"Minggu: [Tutup], Senin: [08.00-18.00], Selasa: [08.00-18.00], Rabu: [08.00-18.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PHdAsUQ2_sW9x-aex",*,"0x2e708b4d17e6f49f:0x3f93257c59c20279","ChIJn_TmF02LcC4ReQLCWXwlkz8"
"laundrysemarang.com",*,"Jl. Veteran No.40, Mugassari, Kec. Semarang Sel., Kota Semarang, Jawa Tengah 502","Jl. Veteran No.40","Mugassari","Layanan Binatu","Asia/Jakarta",*,"0818-292-968","0818-292-968, +62 818-292-968","YES",84,4.7,"https://search.google.com/local/reviews?placeid=ChIJdWiMjmeLcC4RhB8fZJ5Hb7c&q=la","https://www.google.com/maps?cid=13217862176965861252",-6.996268199999999,110.4153841,,,"Minggu: [10.00-18.00], Senin: [08.00-19.00], Selasa: [08.00-19.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipNnWXY3SolzXhaMA8LWXsm4WNmTpCOHoZvBr5Yu",*,"0x2e708b678e8c6875:0xb76f479e641f1f84","ChIJdWiMjmeLcC4RhB8fZJ5Hb7c"
"LAUNDRY-IN SEMARANG",*,"Jl. Lamongan III No.58, Sampangan, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah","Jl. Lamongan III No.58","Sampangan","Binatu","Asia/Jakarta",*,"0821-3671-3601","0821-3671-3601, +62 821-3671-3601","YES",110,4.9,"https://search.google.com/local/reviews?placeid=ChIJf-ABG_CLcC4Rxq0NX6uaoL4&q=la","https://www.google.com/maps?cid=13736148924304829894",-7.0108048,110.3952965,,,"Minggu: [09.00-17.00], Senin: [09.00-17.00], Selasa: [Buka 24 jam], Rabu: [09.00","https://lh5.googleusercontent.com/p/AF1QipMHHaTpYrL6eL8z2KKonL99bnm3H-Pv43iAAGVH",*,"0x2e708bf01b01e07f:0xbea09aab5f0dadc6","ChIJf-ABG_CLcC4Rxq0NX6uaoL4"
"Daily Fun Wash Laundry Coin",*,"Jl. Anggrek IV No.50, Pekunden, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah","Jl. Anggrek IV No.50","Pekunden","Layanan Binatu","Asia/Jakarta",*,"0811-2770-209","0811-2770-209, +62 811-2770-209","YES",101,4.9,"https://search.google.com/local/reviews?placeid=ChIJ8xDUPdqLcC4RdpfX8SbOzd0&q=la","https://www.google.com/maps?cid=15982657319269275510",-6.986464499999999,110.42553389999999,,,"Minggu: [08.00-17.00], Senin: [08.00-17.00], Selasa: [08.00-17.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipMXRNUcojvldHpyVm0-G3d8cUKeLihBRVQZrZWI",*,"0x2e708bda3dd410f3:0xddcdce26f1d79776","ChIJ8xDUPdqLcC4RdpfX8SbOzd0"
"Express Laundry Raya",*,"Jl. Borobudur Utara Raya No.4, Manyaran, Kec. Semarang Barat, Kota Semarang, Jaw","Jl. Borobudur Utara Raya No.4","Manyaran","Binatu","Asia/Jakarta",*,"0823-6733-8829","0823-6733-8829, +62 823-6733-8829","YES",92,4.7,"https://search.google.com/local/reviews?placeid=ChIJodqs5LuLcC4Rr_d9Wvc4FV0&q=la","https://www.google.com/maps?cid=6707329855064504239",-6.998564699999999,110.37882859999999,"http://cleanpro.asia/","cleanpro.asia","Minggu: [07.00-22.00], Senin: [07.00-22.00], Selasa: [07.00-22.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipNo-zZtvIl77EftZsCJvnkQigA3ZeEMUO3bJw7I",*,"0x2e708bbbe4acdaa1:0x5d1538f75a7df7af","ChIJodqs5LuLcC4Rr_d9Wvc4FV0"
"Binatu Semarang",*,"Jl. Gajahmada No.18, Bangunharjo, Kec. Semarang Tengah, Kota Semarang, Jawa Teng","Jl. Gajahmada No.18","Bangunharjo","Layanan Binatu","Asia/Jakarta",*,"(024) 3546848","(024) 3546848, +62 24 3546848","YES",53,4.2,"https://search.google.com/local/reviews?placeid=ChIJF82zJFeLcC4RCQLUM9g95m0&q=la","https://www.google.com/maps?cid=7919084993569358345",-6.974425999999999,110.4202601,,,"Minggu: [Tutup], Senin: [07.30-17.30], Selasa: [07.30-17.30], Rabu: [07.30-17.30","https://lh5.googleusercontent.com/p/AF1QipO2m77WX7tWmhvBOy_R996o6tKprS-FjOzNrblP",*,"0x2e708b5724b3cd17:0x6de63dd833d40209","ChIJF82zJFeLcC4RCQLUM9g95m0"
"Lares Laundry Express Semarang",*,"Jl. Labuan Raya No.9, Karangtempel, Kec. Semarang Tim., Kota Semarang, Jawa Teng","Jl. Labuan Raya No.9","Karangtempel","Layanan Binatu, Binatu","Asia/Jakarta",*,"0878-9090-9755","0878-9090-9755, +62 878-9090-9755","YES",109,5,"https://search.google.com/local/reviews?placeid=ChIJT7sHPcmNcC4Ria1F8tYpWVc&q=la","https://www.google.com/maps?cid=6294107957391371657",-6.987343699999999,110.43691559999999,,,"Minggu: [07.30-20.00], Senin: [07.30-20.00], Selasa: [07.30-20.00], Rabu: [07.30","https://lh5.googleusercontent.com/p/AF1QipM7lgdMgTZjItK4CgY8pNCbw2AxjL7X7z5lhFFo",*,"0x2e708dc93d07bb4f:0x575929d6f245ad89","ChIJT7sHPcmNcC4Ria1F8tYpWVc"
"Hello Laundry Semarang (Free Antar Jemput*)",*,"Perumahan Jl. Sambiroto Baru No.9, Sambiroto, Kec. Tembalang, Kota Semarang, Jaw","Perumahan Jl. Sambiroto Baru No.9","Sambiroto","Layanan Binatu","Asia/Jakarta",*,"0812-2573-9226","0812-2573-9226, +62 812-2573-9226","YES",62,4.9,"https://search.google.com/local/reviews?placeid=ChIJYaf5MaqNcC4RB-ryjkUdARk&q=la","https://www.google.com/maps?cid=1801753510513142279",-7.0237872,110.4628268,"http://wa.me/6281225739226","wa.me","Minggu: [08.00-15.00], Senin: [07.00-20.00], Selasa: [07.00-20.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipPxcx4zQUXK2w_RsqCCkD3W116e932g18e1JxUM",*,"0x2e708daa31f9a761:0x19011d458ef2ea07","ChIJYaf5MaqNcC4RB-ryjkUdARk"
"Lares Laundry Express Semarang",*,"Jl. Labuan Raya No.9, Karangtempel, Kec. Semarang Tim., Kota Semarang, Jawa Teng","Jl. Labuan Raya No.9","Karangtempel","Layanan Binatu, Binatu","Asia/Jakarta",*,"0878-9090-9755","0878-9090-9755, +62 878-9090-9755","YES",109,5,"https://search.google.com/local/reviews?placeid=ChIJT7sHPcmNcC4Ria1F8tYpWVc&q=la","https://www.google.com/maps?cid=6294107957391371657",-6.987343699999999,110.43691559999999,,,"Minggu: [07.30-20.00], Senin: [07.30-20.00], Selasa: [07.30-20.00], Rabu: [07.30","https://lh5.googleusercontent.com/p/AF1QipOpEU5gf8QMb5OAECQzjuhsZGX8v79ulDRgmoeP",*,"0x2e708dc93d07bb4f:0x575929d6f245ad89","ChIJT7sHPcmNcC4Ria1F8tYpWVc"
"Dobi Online Laundry (Laundry express gratis antar jemput)",*,"Jl. Purwosari Raya No.61, RT.03/RW.02, Rejosari, Kec. Semarang Tim., Kota Semara","Jl. Purwosari Raya No.61","RT.03/RW.02, Rejosari","Binatu, Binatu Cucian Kering, Layanan Binatu","Asia/Jakarta",*,"0822-5000-5669","0822-5000-5669, +62 822-5000-5669","YES",22,4.9,"https://search.google.com/local/reviews?placeid=ChIJh_h52cqNcC4RHUsC-G1m7Fw&q=la","https://www.google.com/maps?cid=6695839368491453213",-6.9841147999999995,110.4371274,,,"Minggu: [Tutup], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00-20.00","https://lh5.googleusercontent.com/p/AF1QipMeiUNpNmZrSX92asT-hxdd7TO8fffca9slAqDm",*,"0x2e708dcad979f887:0x5cec666df8024b1d","ChIJh_h52cqNcC4RHUsC-G1m7Fw"
"SPESIALIS CUCI SPRINGBED, KARPET DAN SOFA SEMARANG TIMUR",*,"Jl. Sendangsari Utara Raya No.106, Kalicari, Kec. Pedurungan, Kota Semarang, Jaw","Jl. Sendangsari Utara Raya No.106","Kalicari","Layanan Binatu","Asia/Jakarta",*,"0895-1487-9944","0895-1487-9944, +62 895-1487-9944","YES",44,5,"https://search.google.com/local/reviews?placeid=ChIJ731ZEk2NcC4RQ0PJhnxnOsc&q=la","https://www.google.com/maps?cid=14355900546731819843",-6.9953467,110.4549722,"https://wa.link/gd8lxj","wa.link","Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka 24 jam], Rabu: [Buka ","https://lh5.googleusercontent.com/p/AF1QipMG1BhPHJmvaaEpnsr6nMk4ebpSP0IhKBpmAcHo",*,"0x2e708d4d12597def:0xc73a677c86c94343","ChIJ731ZEk2NcC4RQ0PJhnxnOsc"
"laundry kiloan dan satuan terdekat di semarang - Citra Laundry Semarang",*,"Jl. Gedong Songo Timur No.44, Manyaran, Kec. Semarang Barat, Kota Semarang, Jawa","Jl. Gedong Songo Timur No.44","Manyaran","Layanan Binatu","Asia/Jakarta",*,"0858-4252-7607","0858-4252-7607, +62 858-4252-7607","YES",84,4.9,"https://search.google.com/local/reviews?placeid=ChIJp83DRQ6LcC4RaU7hSJTvTw0&q=la","https://www.google.com/maps?cid=959248665810128489",-7.000835599999999,110.3892813,"https://business.google.com/dashboard/l/02276246138703133110?hl=id","business.google.com","Minggu: [Tutup], Senin: [07.00-18.00], Selasa: [07.00-18.00], Rabu: [07.00-18.00","https://lh5.googleusercontent.com/p/AF1QipONidfRGJX4evFwNhI82ae07TLdeOY4d_YAab_K",9.592486658101285E+17,"0x2e708b0e45c3cda7:0xd4fef9448e14e69","ChIJp83DRQ6LcC4RaU7hSJTvTw0"
"Semarang Laundry Center - Premium Express",*,"B1, Jl. Tlogosari Raya 1 No.68, Tlogosari Kulon, Pedurungan, Semarang City, Cent","B1","Jl. Tlogosari Raya 1 No.68","Binatu, Layanan Binatu","Asia/Jakarta",*,"0851-7288-5577","0851-7288-5577, +62 851-7288-5577","YES",148,4.8,"https://search.google.com/local/reviews?placeid=ChIJOSGcJK6NcC4RCmgb0tmEE4g&q=la","https://www.google.com/maps?cid=9805326884783482890",-6.9831911,110.4596299,"https://linktr.ee/semaranglaundrycenter","linktr.ee","Minggu: [07.00-22.00], Senin: [07.00-22.00], Selasa: [07.00-22.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipPC1YF7egu8Yp_R84wb6owOO-REVHtVNj4ufTrl",*,"0x2e708dae249c2139:0x881384d9d21b680a","ChIJOSGcJK6NcC4RCmgb0tmEE4g"
"Qlap_Laundry Sepatu",*,"Jl. Bugangan VIII No.185, Rejosari, Kec. Semarang Tim., Kota Semarang, Jawa Teng","Jl. Bugangan VIII No.185","Rejosari","Layanan Binatu","Asia/Jakarta",*,"0822-2419-8038","0822-2419-8038, +62 822-2419-8038","YES",90,5,"https://search.google.com/local/reviews?placeid=ChIJI1YzX-SMcC4RFhm4Ocj3wXk&q=la","https://www.google.com/maps?cid=8773565988428323094",-6.9748975,110.43965,"https://bit.ly/qlaplaundry185","bit.ly","Minggu: [Tutup], Senin: [08.00-17.00], Selasa: [08.00-17.00], Rabu: [08.00-17.00","https://lh5.googleusercontent.com/p/AF1QipNE8CoKsNLcRjaXjJ-Dl3rR52fVuTHR6PFQmkaq",*,"0x2e708ce45f335623:0x79c1f7c839b81916","ChIJI1YzX-SMcC4RFhm4Ocj3wXk"
"Laily Laundry",*,"Kp. Batiksari no No.18, Rejomulyo, Kec. Semarang Tim., Kota Semarang, Jawa Tenga","Kp. Batiksari no No.18","Rejomulyo","Layanan Binatu","Asia/Jakarta",*,"0812-1547-4236","0812-1547-4236, +62 812-1547-4236","YES",14,5,"https://search.google.com/local/reviews?placeid=ChIJUe15OZzzcC4RWV9e8sm2ND4&q=la","https://www.google.com/maps?cid=4482408507611438937",-6.969515599999999,110.431214,,,"Minggu: [Tutup], Senin: [07.00-21.00], Selasa: [07.00-21.00], Rabu: [07.00-21.00","https://lh5.googleusercontent.com/p/AF1QipO72TrQvYWTLy73m64i4BX2khNg0fyG38xdXA6V",*,"0x2e70f39c3979ed51:0x3e34b6c9f25e5f59","ChIJUe15OZzzcC4RWV9e8sm2ND4"
"Mesin Laundry by Duta Indah Abadi",*,"Jalan Dokter Cipto No.20, Kebonagung, Kec. Semarang Tim., Kota Semarang, Jawa Te","Jalan Dokter Cipto No.20","Kebonagung","Binatu","Asia/Jakarta",*,"0813-2802-1690","0813-2802-1690, +62 813-2802-1690","NO",45,5,"https://search.google.com/local/reviews?placeid=ChIJe-WvKdrzcC4R3I1uWmOrs7M&q=la","https://www.google.com/maps?cid=12948881796827614684",-6.971369999999999,110.4341623,"http://www.mesinlaundry.co.id/","mesinlaundry.co.id","Minggu: [Tutup], Senin: [09.00-17.00], Selasa: [09.00-17.00], Rabu: [09.00-17.00","https://lh5.googleusercontent.com/p/AF1QipOfuEmI1zY_jh6QOIxcxaTSKJ14OFPGe5FlXRip",*,"0x2e70f3da29afe57b:0xb3b3ab635a6e8ddc","ChIJe-WvKdrzcC4R3I1uWmOrs7M"
"LAUNDRY-IN SEMARANG",*,"Jl. Lamongan III No.58, Sampangan, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah","Jl. Lamongan III No.58","Sampangan","Binatu","Asia/Jakarta",*,"0821-3671-3601","0821-3671-3601, +62 821-3671-3601","YES",110,4.9,"https://search.google.com/local/reviews?placeid=ChIJf-ABG_CLcC4Rxq0NX6uaoL4&q=la","https://www.google.com/maps?cid=13736148924304829894",-7.0108048,110.3952965,,,"Minggu: [09.00-17.00], Senin: [09.00-17.00], Selasa: [Buka 24 jam], Rabu: [09.00","https://lh5.googleusercontent.com/p/AF1QipMHHaTpYrL6eL8z2KKonL99bnm3H-Pv43iAAGVH",*,"0x2e708bf01b01e07f:0xbea09aab5f0dadc6","ChIJf-ABG_CLcC4Rxq0NX6uaoL4"
"Premium Plus Laundry",*,"Jl. Nogososro No.26, Tlogosari Kulon, Kec. Pedurungan, Kota Semarang, Jawa Tenga","Jl. Nogososro No.26","Tlogosari Kulon","Binatu","Asia/Jakarta",*,"0812-8374-1980","0812-8374-1980, +62 812-8374-1980","YES",164,4.4,"https://search.google.com/local/reviews?placeid=ChIJ2wNK3deNcC4RTJ8QwsUiiDE&q=la","https://www.google.com/maps?cid=3569140937450889036",-6.9802406999999995,110.46275849999999,"http://www.premiumpluslaundri.com/","premiumpluslaundri.com","Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipPsYuRb29AjybHgtCCQiDNqX2xAxlUm2bm6iPPt",*,"0x2e708dd7dd4a03db:0x318822c5c2109f4c","ChIJ2wNK3deNcC4RTJ8QwsUiiDE"
"Cika Laundry Hasanudin",*,"Jalan Hasanudin No.G11, Plombokan, Semarang Utara, Plombokan, Kec. Semarang Utar","Jalan Hasanudin No.G11, Plombokan, Semarang Utara","Plombokan","Layanan Binatu","Asia/Jakarta",*,"0815-6505-562","0815-6505-562, +62 815-6505-562","YES",191,4.5,"https://search.google.com/local/reviews?placeid=ChIJy5NYlrH0cC4REPBgorORBgg&q=la","https://www.google.com/maps?cid=578309802873122832",-6.969493099999999,110.412275,,,"Minggu: [07.00-22.00], Senin: [07.00-22.00], Selasa: [07.00-22.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipORDK0rsIHFhngn85lUmaZiWquTHgqMXhBK7TDm",5.783098028731228E+17,"0x2e70f4b1965893cb:0x80691b3a260f010","ChIJy5NYlrH0cC4REPBgorORBgg"
