"Name","Description","Fulladdress","Street","Municipality","Categories","Time Zone","Amenities","Phone","Phones","Claimed","Review Count","Average Rating","Review URL","Google Maps URL","Latitude","Longitude","Website","Domain","Opening Hours","Featured Image","Cid","Fid","Place Id"
"NASUTION LAUNDRY",*,"Jalan Kol. Yos Sudarso Km 19,5 RT.5, Pekan Labuhan, Kec. Medan Labuhan, Kota Med","Jalan Kol. Yos Sudarso Km 19,5 RT.5","Pekan Labuhan","Layanan Binatu","Asia/Jakarta",*,"0812-6088-2455","0812-6088-2455, +62 812-6088-2455","NO",1,5,"https://search.google.com/local/reviews?placeid=ChIJiUp7fyrNNjARcyel0TR_wjg&q=la","https://www.google.com/maps?cid=4089971276438120307",3.7459303,98.6742591,*,*,"Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.00-20.00], Rabu: [07.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1BCjT4nf_1jXeFcHo",*,"0x3036cd2a7f7b4a89:0x38c27f34d1a52773","ChIJiUp7fyrNNjARcyel0TR_wjg"
"SS Laundry Express",*,"PMVF+PV2, Pekan Labuhan, Kec. Medan Labuhan, Kota Medan, Sumatera Utara 20253","PMVF+PV2","Pekan Labuhan","Layanan Binatu","Asia/Jakarta",*,"0821-6444-5591","0821-6444-5591, +62 821-6444-5591","NO",*,*,,"https://www.google.com/maps?cid=6397816415588229615",3.7442542,98.67465039999999,*,*,"Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.00-21.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipN3BPcBLmxPg8NDZVz187Z662oOE0IzvsF4Sp5c",*,"0x3036cde564c0677f:0x58c99c22054ca1ef","ChIJf2fAZOXNNjAR76FMBSKcyVg"
"Zio Laundry (Martubung)",*,"Jl. Tuar Raya, Martubung, Kec. Medan Labuhan, Kota Medan, Sumatera Utara 20252","Jl. Tuar Raya","Martubung","Layanan Kebersihan, Binatu Cucian Kering, Toko Mesin Cuci & Pengering","Asia/Jakarta",*,"0822-5771-0257","0822-5771-0257, +62 822-5771-0257","YES",1,5,"https://search.google.com/local/reviews?placeid=ChIJD_b_ocozMTARMGhD_OUnpR4&q=la","https://www.google.com/maps?cid=2208215061028366384",3.6916664,98.69084749999999,*,*,"Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipO2fzIY47HQrs1BAKqDfLmAAClQu9DvIFYgqDMC",*,"0x303133caa1fff60f:0x1ea527e5fc436830","ChIJD_b_ocozMTARMGhD_OUnpR4"
"WarNa Laundry Express & Satuan",*,"Jl. Pancing I No.114, Besar, Kec. Medan Labuhan, Kota Medan, Sumatera Utara 2025","Jl. Pancing I No.114","Besar","Layanan Binatu","Asia/Jakarta",*,"(061) 6853824","(061) 6853824, +62 61 6853824","NO",6,5,"https://search.google.com/local/reviews?placeid=ChIJoan9wscyMTARMiRA99w6vpc&q=la","https://www.google.com/maps?cid=10934241666017535026",3.6901115,98.684215,*,*,"Minggu: [08.00-18.00], Senin: [08.00-18.00], Selasa: [08.00-18.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipOx08Fu0fCx-oEh3voTtfWDvWGiLRjTnokEeGBv",*,"0x303132c7c2fda9a1:0x97be3adcf7402432","ChIJoan9wscyMTARMiRA99w6vpc"
"OK'S",*,"PM6J+7QF, Jalan Teluk Haru Cingwan Dalam, Martubung, Kec. Medan Labuhan, Kota Me","PM6J+7QF","Jalan Teluk Haru Cingwan Dalam","Layanan Binatu","Asia/Jakarta",*,"0878-1589-8303","0878-1589-8303, +62 878-1589-8303","NO",*,*,,"https://www.google.com/maps?cid=14760584620822846767",3.7106985999999997,98.6819323,*,*,"Minggu: [07.30-20.00], Senin: [07.30-20.00], Selasa: [07.30-20.00], Rabu: [07.30","https://lh5.googleusercontent.com/p/AF1QipOY-tChBKgf6kyF3Epvneqfc6CzhYba_aGjx5v0",*,"0x3036cd62846c31d5:0xccd82181f93d5d2f","ChIJ1TFshGLNNjARL109-YEh2Mw"
"Laundry Nady",*,"Jl. Pacing 1 Martubung, Medan Labuhan, Besar, Kec. Medan Labuhan, Kota Medan, Su","Jl. Pacing 1 Martubung, Medan Labuhan","Besar","Binatu","Asia/Jakarta",*,"0813-2286-0824","0813-2286-0824, +62 813-2286-0824","NO",5,4.2,"https://search.google.com/local/reviews?placeid=ChIJ7-QBDMgyMTARkSwg-T6DewI&q=la","https://www.google.com/maps?cid=178880916702112913",3.6909425999999996,98.682949,*,*,"Minggu: [08.00-22.00], Senin: [08.00-22.00], Selasa: [08.00-22.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipOozcDksHdcJFgAB1YIvydWPV04Rfdd_RcH4XZe",1.7888091670211293E+17,"0x303132c80c01e4ef:0x27b833ef9202c91","ChIJ7-QBDMgyMTARkSwg-T6DewI"
"Laundry The Daily Wash Katamso",*,"GMXQ+G86 Pas Depan Suzuya, Jl. Brigjend Katamso, Kp. Baru, Kec. Medan Maimun, Ko","GMXQ+G86, Pas Depan Suzuya","Jl. Brigjend Katamso","Layanan Binatu","Asia/Jakarta",*,,,"NO",17,5,"https://search.google.com/local/reviews?placeid=ChIJC4X50MIxMTAR9w-5LjN9iks&q=la","https://www.google.com/maps?cid=5443300758411350007",3.5487884,98.6882624,*,*,"Minggu: [07.00-22.00], Senin: [07.00-22.00], Selasa: [07.00-22.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipOq5Di783lFMF4o2X0Ue3mr3wWkaec7dTZfItc7",*,"0x303131c2d0f9850b:0x4b8a7d332eb90ff7","ChIJC4X50MIxMTAR9w-5LjN9iks"
"Happy Clean Laundry",*,"Jalan H. Misbah, Komplek Multatuli Blok A No. 50, Hamdan, Kec. Medan Maimun, Kot","Jalan H. Misbah, Komplek Multatuli Blok A No. 50","Hamdan","Binatu","Asia/Jakarta",*,"0812-8326-8992","0812-8326-8992, +62 812-8326-8992","YES",13,4.5,"https://search.google.com/local/reviews?placeid=ChIJnUIx3jUwMTARfIzHFydCmbg&q=la","https://www.google.com/maps?cid=13301735710085581948",3.5755649999999997,98.680471,*,*,"Minggu: [08.30-17.00], Senin: [08.30-19.30], Selasa: [08.30-19.30], Rabu: [09.00","https://lh5.googleusercontent.com/p/AF1QipN-vUbBuvbqSYr3uz9PiUCdC_YT3mE0mjEJrtI5",*,"0x30313035de31429d:0xb899422717c78c7c","ChIJnUIx3jUwMTARfIzHFydCmbg"
"Naynay Loundry Coin",*,"Jl. Brigjend Katamso No.351, Sei Mati, Kec. Medan Maimun, Kota Medan, Sumatera U","Jl. Brigjend Katamso No.351","Sei Mati","Layanan Binatu","Asia/Jakarta",*,"0812-4002-1185","0812-4002-1185, +62 812-4002-1185","YES",1,5,"https://search.google.com/local/reviews?placeid=ChIJeT-iY-4xMTAR_RVFVEmY1WE&q=la","https://www.google.com/maps?cid=7049708232432227837",3.5629967999999996,98.6899852,*,*,"Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.00-21.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipNM2a_PUR1TBSBDFCHIm0JLFRWplpXx22NW4Bce",*,"0x303131ee63a23f79:0x61d59849544515fd","ChIJeT-iY-4xMTAR_RVFVEmY1WE"
"Happy Wash Laundry",*,"Jl. Brigjend Katamso No.626, Kp. Baru, Kec. Medan Maimun, Kota Medan, Sumatera U","Jl. Brigjend Katamso No.626","Kampung Baru","Binatu","Asia/Jakarta",*,,,"NO",3,4,"https://search.google.com/local/reviews?placeid=ChIJ4RFYUEAxMTARYzBTljC-5zE&q=la","https://www.google.com/maps?cid=3596051943368372323",3.5530192,98.6883079,*,*,"Minggu: [07.00-22.00], Senin: [07.00-22.00], Selasa: [07.00-22.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipPhHJ5Ntu_WIb4XEAHlILFZ7u5SN_261uZD5TwM",*,"0x30313140505811e1:0x31e7be3096533063","ChIJ4RFYUEAxMTARYzBTljC-5zE"
"PAPA COIN LAUNDRY",*,"Jl. Brigjend Katamso No.168 80FF, Sukaraja, Kec. Medan Maimun, Kota Medan, Sumat","Jl. Brigjend Katamso No.168 80FF","Sukaraja","Layanan Binatu","Asia/Jakarta",*,"0878-9338-9347","0878-9338-9347, +62 878-9338-9347","YES",1,5,"https://search.google.com/local/reviews?placeid=ChIJry7i6zAxMTARvnR4zYBnTjY&q=la","https://www.google.com/maps?cid=3913178929132238014",3.5732993,98.68529339999999,*,*,"Minggu: [08.00-18.30], Senin: [08.00-18.30], Selasa: [08.00-18.30], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipNmX2mPECxfkglxgEhPzr1rosAC6wzVTEVNAGYz",*,"0x30313130ebe22eaf:0x364e6780cd7874be","ChIJry7i6zAxMTARvnR4zYBnTjY"
"Laundry Zone",*,"Komplek Multatuli Indah Blok C No. 23, Jalan Multatuli, A U R, Kec. Medan Maimun","Komplek Multatuli Indah Blok C No. 23, Jalan Multatuli","A U R","Binatu Cucian Kering","Asia/Jakarta",*,"0813-7514-5908","0813-7514-5908, +62 813-7514-5908","NO",10,4.9,"https://search.google.com/local/reviews?placeid=ChIJsdpfBjYwMTARLDyo99YTFCw&q=la","https://www.google.com/maps?cid=3176185451201969196",3.5760406999999996,98.68163279999999,*,*,"Minggu: [09.00-16.00], Senin: [08.30-19.00], Selasa: [08.30-19.00], Rabu: [08.30","https://lh3.googleusercontent.com/gps-proxy/ALd4DhGbfioBsJhk987q4CVzsQm0xYCj58Qw",*,"0x30313036065fdab1:0x2c1413d6f7a83c2c","ChIJsdpfBjYwMTARLDyo99YTFCw"
"Laundry Medan",*,"Jl. Pinang Baris Gg. Langgar No.26, Sunggal, Kec. Medan Sunggal, Kota Medan, Sum","Jl. Pinang Baris Gg. Langgar No.26","Sunggal","Binatu Cucian Kering, Layanan Binatu","Asia/Jakarta",*,"0853-6230-0075","0853-6230-0075, +62 853-6230-0075","YES",13,5,"https://search.google.com/local/reviews?placeid=ChIJHRs8VfouMTARjb2D46PS_Tw&q=la","https://www.google.com/maps?cid=4394900412722036109",3.5759361999999997,98.61007169999999,*,*,"Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka 24 jam], Rabu: [Buka ","https://lh5.googleusercontent.com/p/AF1QipMTm1OXBG-3Q6vxVzD-IfEUp-V5BfHeHJ4Npgkw",*,"0x30312efa553c1b1d:0x3cfdd2a3e383bd8d","ChIJHRs8VfouMTARjb2D46PS_Tw"
"Verona Dry Clean Laundr",*,"HMM8+CMP, Jl. S. Parman, Petisah Hulu, Kec. Medan Baru, Kota Medan, Sumatera Uta","HMM8+CMP","Jl. S. Parman","Binatu Cucian Kering","Asia/Jakarta",*,"(061) 4158206","(061) 4158206, +62 61 4158206","NO",90,4.4,"https://search.google.com/local/reviews?placeid=ChIJWVin6CwwMTARwVuMmY8MYTA&q=la","https://www.google.com/maps?cid=3486081397457443777",3.5835923,98.6667148,*,*,"Minggu: [Tutup], Senin: [07.00-18.00], Selasa: [07.00-18.00], Rabu: [07.00-18.00","https://lh3.googleusercontent.com/gps-proxy/ALd4DhEe0sspyCVObT5N-WwrX7lz9BDKzxNG",*,"0x3031302ce8a75859:0x30610c8f998c5bc1","ChIJWVin6CwwMTARwVuMmY8MYTA"
"Juju Laundry Express",*,"HMFJ+M96, Hamdan, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20212","HMFJ+M96","Hamdan","Layanan Binatu","Asia/Jakarta",*,"0813-6198-3344","0813-6198-3344, +62 813-6198-3344","NO",3,5,"https://search.google.com/local/reviews?placeid=ChIJyZonPjYwMTAR7J8vK990i40&q=la","https://www.google.com/maps?cid=10199374282961690604",3.5741568999999997,98.6808937,*,*,"Minggu: [Tutup], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00-20.00","https://lh5.googleusercontent.com/p/AF1QipNPivwcQwqPbmQ5w0IEaO4y-MdPKs7orjfguwsR",*,"0x303130363e279ac9:0x8d8b74df2b2f9fec","ChIJyZonPjYwMTAR7J8vK990i40"
"BUMI CLEAN",*,"Jl. Brigjend Katamso No.453, Kp. Baru, Kec. Medan Maimun, Kota Medan, Sumatera U","Jl. Brigjend Katamso No.453","Kp. Baru","Binatu Cucian Kering","Asia/Jakarta",*,"0853-7131-8318","0853-7131-8318, +62 853-7131-8318","NO",6,5,"https://search.google.com/local/reviews?placeid=ChIJF1rHbUIwMTARP477GhNEgsw&q=la","https://www.google.com/maps?cid=14736415779557445183",3.5662681999999997,98.6887754,*,*,"Minggu: [09.00-18.00], Senin: [09.00-18.00], Selasa: [09.00-18.00], Rabu: [09.00","https://lh5.googleusercontent.com/p/AF1QipNzarxHmgFAXHLwE9WcFAOpw8m1fPa571GYFaS2",*,"0x303130426dc75a17:0xcc8244131afb8e3f","ChIJF1rHbUIwMTARP477GhNEgsw"
"DUTA LAUNDRY",*,"Jl. Marelan Raya Ps. II, Rengas Pulau, Kec. Medan Marelan, Kota Medan, Sumatera ","Jl. Marelan Raya Ps. II","Rengas Pulau","Binatu","Asia/Jakarta",*,"0852-5657-9988","0852-5657-9988, +62 852-5657-9988","YES",52,4.8,"https://search.google.com/local/reviews?placeid=ChIJY1qbWsAtMTARgmt-qJT48mo&q=la","https://www.google.com/maps?cid=7706495229750045570",3.6968927999999996,98.65687709999999,*,*,"Minggu: [09.00-22.00], Senin: [08.00-22.00], Selasa: [08.00-22.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipM0l6veJbEIZ7s6P3cD_C_Jer6JDK9IsdtvaQL2",*,"0x30312dc05a9b5a63:0x6af2f894a87e6b82","ChIJY1qbWsAtMTARgmt-qJT48mo"
"mARICUCI Laundry & Dry Clean",*,"Jl. Abd. Sani Mutalib, RW.Lingk. 09, Terjun, Kec. Medan Marelan, Kota Medan, Sum","Jl. Abd. Sani Mutalib","RW.Lingk. 09, Terjun","Layanan Binatu","Asia/Jakarta",*,"0822-9103-7733","0822-9103-7733, +62 822-9103-7733","YES",13,5,"https://search.google.com/local/reviews?placeid=ChIJWyjzPobTNjARMosdr3SQWNk&q=la","https://www.google.com/maps?cid=15661426535009454898",3.7043388,98.6357137,*,*,"Minggu: [Tutup], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00-20.00","https://lh5.googleusercontent.com/p/AF1QipOf5cS_c86Pt2CrfT_-RTe7l40LfJMyZbhV2JPH",*,"0x3036d3863ef3285b:0xd9589074af1d8b32","ChIJWyjzPobTNjARMosdr3SQWNk"
"Laundry Medan - Tata Laundry",*,"Jl. Marelan VII No.41, Tanah Enam Ratus, Kec. Medan Marelan, Kota Medan, Sumater","Jl. Marelan VII No.41","Tanah Enam Ratus","Layanan Binatu","Asia/Jakarta",*,"0821-5071-0500","0821-5071-0500, +62 821-5071-0500","YES",6,5,"https://search.google.com/local/reviews?placeid=ChIJW1u6zeAtMTAR0YPYHC-MPes&q=la","https://www.google.com/maps?cid=16950858706467718097",3.6920157999999996,98.6522473,*,*,"Minggu: [08.00-22.00], Senin: [08.00-22.00], Selasa: [08.00-22.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipNQC1Iv32NV2iPKK7tQLOg6ldWpf6QdUl6Cxo-E",*,"0x30312de0cdba5b5b:0xeb3d8c2f1cd883d1","ChIJW1u6zeAtMTAR0YPYHC-MPes"
"Berkah Express Laundry Coin",*,"Jl. Kapten Rahmad Buddin No.55 Pasar 5, Paya Pasir, Kec. Medan Marelan, Kota Med","Jl. Kapten Rahmad Buddin No.55 Pasar 5","Paya Pasir","Layanan Binatu","Asia/Jakarta",*,"0812-7571-7299","0812-7571-7299, +62 812-7571-7299","NO",3,4.7,"https://search.google.com/local/reviews?placeid=ChIJow-KUFbTNjARdB9ygZt_U9M&q=la","https://www.google.com/maps?cid=15227655070938177396",3.7107854999999996,98.655067,*,*,"Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka 24 jam], Rabu: [Buka ","https://lh5.googleusercontent.com/p/AF1QipP1DmrphCpIz8YyoHI-dECZqk9J_hPH4BvDa-rU",*,"0x3036d356508a0fa3:0xd3537f9b81721f74","ChIJow-KUFbTNjARdB9ygZt_U9M"
"PINK LAUNDRY & DRY CLEAN",*,"Jalan Marelan Raya no. 242, Rengas Pulau, Medan Marelan, Tanah Enam Ratus, Kec. ","Jalan Marelan Raya no. 242, Rengas Pulau, Medan Marelan","Tanah Enam Ratus","Binatu","Asia/Jakarta",*,"(061) 80027848","(061) 80027848, +62 61 80027848","NO",5,5,"https://search.google.com/local/reviews?placeid=ChIJ4RsMk1YtMTAR5q4S_Cc8T2I&q=la","https://www.google.com/maps?cid=7083946881307553510",3.680697,98.656043,*,*,"Minggu: [08.00-18.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00","https://lh3.googleusercontent.com/gps-proxy/ALd4DhGTzRoOTUP3UbWZFt4ejaycAxdV86A_",*,"0x30312d56930c1be1:0x624f3c27fc12aee6","ChIJ4RsMk1YtMTAR5q4S_Cc8T2I"
"Star Wash Express Laundry",*,"PM35+P92, Jl. Marelan I, Rengas Pulau, Kec. Medan Marelan, Kota Medan, Sumatera ","PM35+P92","Jl. Marelan I","Binatu","Asia/Jakarta",*,,,"NO",1,5,"https://search.google.com/local/reviews?placeid=ChIJ53V3Q6rSNjARR3miK70wTkE&q=la","https://www.google.com/maps?cid=4705752249687767367",3.7042501999999997,98.6583868,*,*,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-tFczSToBKX_JXiBY",*,"0x3036d2aa437775e7:0x414e30bd2ba27947","ChIJ53V3Q6rSNjARR3miK70wTkE"
"CAHAYA LAUNDRY",*,"PM38+M78, Jl. Marelan II, Rengas Pulau, Kec. Medan Marelan, Kota Medan, Sumatera","PM38+M78","Jl. Marelan II","Binatu Cucian Kering","Asia/Jakarta",*,,,"NO",1,5,"https://search.google.com/local/reviews?placeid=ChIJtyhSiFPNNjARh35hdgFtTTA&q=la","https://www.google.com/maps?cid=3480557940075757191",3.70417,98.6656965,*,*,,"https://lh5.googleusercontent.com/p/AF1QipNxXL1qfdQZavX1kug1U4TqoUFXtvxZlKWq5aDE",*,"0x3036cd53885228b7:0x304d6d0176617e87","ChIJtyhSiFPNNjARh35hdgFtTTA"
"Eriza Laundry",*,"MJQP+M97, Jl. Marelan Ps. 1 Rel, Terjun, Kec. Medan Marelan, Kota Medan, Sumater","MJQP+M97","Jl. Marelan Ps. 1 Rel","Layanan Binatu","Asia/Jakarta",*,,,"NO",3,5,"https://search.google.com/local/reviews?placeid=ChIJOdZBUDgtMTARavt13eFqgCA&q=la","https://www.google.com/maps?cid=2341989324548340586",3.6891719999999997,98.6359116,*,*,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4aYdiIwkk-Zy0JGMZ",*,"0x30312d385041d639:0x20806ae1dd75fb6a","ChIJOdZBUDgtMTARavt13eFqgCA"
"Umma Laundry",*,"MMW6+QHM, Jl. Marelan VI, Rengas Pulau, Kec. Medan Marelan, Kota Medan, Sumatera","MMW6+QHM","Jl. Marelan VI","Layanan Binatu","Asia/Jakarta",*,,,"NO",3,5,"https://search.google.com/local/reviews?placeid=ChIJpy_7MaczMTARISlXXl8Ro94&q=la","https://www.google.com/maps?cid=16042685398926174497",3.6969707,98.6614374,*,*,,"https://lh5.googleusercontent.com/p/AF1QipN4rGKHE2WsIU5Az64SCZgbbs7tLZJ4YrtLNB98",*,"0x303133a731fb2fa7:0xdea3115f5e572921","ChIJpy_7MaczMTARISlXXl8Ro94"
"Family Laundry - Marelan",*,"Jl. Kapten Rahmad Buddin Gg. Kapok No.1, Terjun, Kec. Medan Marelan, Kota Medan,","Jl. Kapten Rahmad Buddin Gg. Kapok No.1","Terjun","Binatu Cucian Kering","Asia/Jakarta",*,"0812-1377-8861","0812-1377-8861, +62 812-1377-8861","YES",6,5,"https://search.google.com/local/reviews?placeid=ChIJZ0eG19zTNjARDQl_CZEmQXk&q=la","https://www.google.com/maps?cid=8737307156446906637",3.7109531,98.64817629999999,*,*,"Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipN8k8h_6P7Q3TtWz1mY60-kwJ1RM44HpVs0ciRZ",*,"0x3036d3dcd7864767:0x79412691097f090d","ChIJZ0eG19zTNjARDQl_CZEmQXk"
"Tj laundry Medan",*,"Jl. Perjuangan No.39 B, Sidorejo, Kec. Medan Tembung, Kota Medan, Sumatera Utara","Jl. Perjuangan No.39 B","Sidorejo","Binatu","Asia/Jakarta",*,"0853-5875-0566","0853-5875-0566, +62 853-5875-0566","YES",9,4.6,"https://search.google.com/local/reviews?placeid=ChIJ6WnVYVsxMTARiT9gFrYYKZA&q=la","https://www.google.com/maps?cid=10387861185845280649",3.6039499,98.69694989999999,*,*,"Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipMr0kxrfla0ZY3Z_3P-nk9v9GnCbTD6jZtzkoK2",*,"0x3031315b61d569e9:0x902918b616603f89","ChIJ6WnVYVsxMTARiT9gFrYYKZA"
"Coin Laundry ANDDORA",*,"Jl. Perjuangan No.96, Sidorejo, Kec. Medan Tembung, Kota Medan, Sumatera Utara 2","Jl. Perjuangan No.96","Sidorejo","Binatu","Asia/Jakarta",*,"0813-6128-3288","0813-6128-3288, +62 813-6128-3288","NO",4,5,"https://search.google.com/local/reviews?placeid=ChIJwfJqi1UxMTARbsut-IWYViw&q=la","https://www.google.com/maps?cid=3194908686836157294",3.6034376,98.702389,*,*,"Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipMZEHHu2VnqoMjAiwT0ekHFFIpzggdtme8qMp_G",*,"0x303131558b6af2c1:0x2c569885f8adcb6e","ChIJwfJqi1UxMTARbsut-IWYViw"
"Kings Laundry Express",*,"Jl. Perjuangan No.17B, Sei Kera Hilir I, Kec. Medan Perjuangan, Kota Medan, Suma","Jl. Perjuangan No.17B","Sei Kera Hilir I","Binatu Cucian Kering","Asia/Jakarta",*,"0819-9393-9531","0819-9393-9531, +62 819-9393-9531","YES",1,5,"https://search.google.com/local/reviews?placeid=ChIJb_Bop2wxMTARKZLa_WE-Qec&q=la","https://www.google.com/maps?cid=16663668686839255593",3.6037356,98.69547779999999,*,*,"Minggu: [07.30-22.00], Senin: [07.30-22.00], Selasa: [07.30-22.00], Rabu: [07.30","https://lh5.googleusercontent.com/p/AF1QipMDcgKHXgh1YCE5xLGQys_Okg5D_zIBRM13UBa9",*,"0x3031316ca768f06f:0xe7413e61fdda9229","ChIJb_Bop2wxMTARKZLa_WE-Qec"
"OVER CLEAN LAUNDRY & DRYCLEAN",*,"Jl. Perjuangan No.65, Sidorejo, Kec. Medan Tembung, Kota Medan, Sumatera Utara 2","Jl. Perjuangan No.65","Sidorejo","Binatu Cucian Kering","Asia/Jakarta",*,"0812-6941-0575","0812-6941-0575, +62 812-6941-0575","YES",1,5,"https://search.google.com/local/reviews?placeid=ChIJxWVsFFgxMTARMHUMbJqkhfc&q=la","https://www.google.com/maps?cid=17835842882415392048",3.6038018999999997,98.69857689999999,*,*,"Minggu: [07.00-22.00], Senin: [07.00-22.00], Selasa: [07.00-22.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipMG8aco2TL4O3xL1e84GakKoj6Q2K0f113WA7CV",*,"0x30313158146c65c5:0xf785a49a6c0c7530","ChIJxWVsFFgxMTARMHUMbJqkhfc"
"Sinar Laundry",*,"Jl. Perjuangan No.147A, Sidorejo, Kec. Medan Tembung, Kota Medan, Sumatera Utara","Jl. Perjuangan No.147A","Sidorejo","Layanan Binatu","Asia/Jakarta",*,,,"YES",1,5,"https://search.google.com/local/reviews?placeid=ChIJW4IC1sIxMTARG9aWN2wvWIo&q=la","https://www.google.com/maps?cid=9968769917020198427",3.6037203,98.7041435,*,*,"Minggu: [08.00-18.00], Senin: [08.00-18.00], Selasa: [08.00-18.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipPwUh5dEl7EnlhCP2nhYc0XRc_8jj_ekhr8FSc2",*,"0x303131c2d602825b:0x8a582f6c3796d61b","ChIJW4IC1sIxMTARG9aWN2wvWIo"
"Aurum Laundry",*,"Jl. Perjuangan No.85 C, Sidorejo, Kec. Medan Perjuangan, Kota Medan, Sumatera Ut","Jl. Perjuangan No.85 C","Sidorejo","Binatu","Asia/Jakarta",*,"0813-7117-7184","0813-7117-7184, +62 813-7117-7184","NO",2,5,"https://search.google.com/local/reviews?placeid=ChIJp__I62gxMTARDRsO7_0Q1pE&q=la","https://www.google.com/maps?cid=10508605463339080461",3.6038330999999997,98.6999975,*,*,"Minggu: [10.00-22.00], Senin: [08.00-22.00], Selasa: [08.00-22.00], Rabu: [08.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sRFKK6w03-mxmtqhp",*,"0x30313168ebc8ffa7:0x91d610fdef0e1b0d","ChIJp__I62gxMTARDRsO7_0Q1pE"
"ALFI LAUNDRY",*,"Jl. Perjuangan No.37-B, Tj. Rejo, Kec. Medan Sunggal, Kota Medan, Sumatera Utara","Jl. Perjuangan No.37-B","Tj. Rejo","Binatu","Asia/Jakarta",*,,,"NO",4,5,"https://search.google.com/local/reviews?placeid=ChIJ4bdE8UUvMTARwW85kzGLulA&q=la","https://www.google.com/maps?cid=5817114913742090177",3.5713956,98.6366221,*,*,"Minggu: [Tutup], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00-20.00","https://lh5.googleusercontent.com/p/AF1QipP7yUG6KPoA59AS6qfldBVvqJpqtX8k91TH14fC",*,"0x30312f45f144b7e1:0x50ba8b3193396fc1","ChIJ4bdE8UUvMTARwW85kzGLulA"
"Violet Laundry",*,"Jl. Mesjid Taufik No.30, Tegal Rejo, Kec. Medan Perjuangan, Kota Medan, Sumatera","Jl. Mesjid Taufik No.30","Tegal Rejo","Binatu","Asia/Jakarta",*,"0812-6509-2307","0812-6509-2307, +62 812-6509-2307","YES",11,4.7,"https://search.google.com/local/reviews?placeid=ChIJPR1VTowxMTAR_Lh8Yz68HT4&q=la","https://www.google.com/maps?cid=4475940580819253500",3.6133316,98.6848393,*,*,"Minggu: [Buka 24 jam], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00","https://lh3.googleusercontent.com/gps-proxy/ALd4DhFEn8USwxM6r3iisib7R6YYXIjVRjSO",*,"0x3031318c4e551d3d:0x3e1dbc3e637cb8fc","ChIJPR1VTowxMTAR_Lh8Yz68HT4"
"Faiqa Laundry",*,"Jl. Perjuangan No.96, Tj. Rejo, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 2","Jl. Perjuangan No.96","Tj. Rejo","Layanan Binatu","Asia/Jakarta",*,,,"NO",1,5,"https://search.google.com/local/reviews?placeid=ChIJFXOUZ7AvMTARetrOO58qu0M&q=la","https://www.google.com/maps?cid=4880541484577643130",3.5721431999999997,98.6283886,*,*,,"https://lh5.googleusercontent.com/p/AF1QipOf6kMMD8KhQfVPkD33gi6IHSl3O0VSv-pUvNAr",*,"0x30312fb067947315:0x43bb2a9f3bceda7a","ChIJFXOUZ7AvMTARetrOO58qu0M"
