Name,Fulladdress,Categories,Time Zone,Claimed,Review Count,Average Rating,Review URL,Google Maps URL,Latitude,Longitude,Website,Domain,Opening Hours,Featured Image,Place Id,phone,Municipality,Phones
mr klin laundry - kebagusan,"Jl. Kebagusan Raya No.42 11, RT.11/RW.5, Jagakarsa, Kec. Jagakarsa, Kota Jakarta",Binatu,Asia/Jakarta,YES,38.0,5.0,https://search.google.com/local/reviews?placeid=ChIJ1Q9j61DtaS4RupHAROPkrgc&q=la,https://www.google.com/maps?cid=553631468975329722,-6.3189435,106.8249157,,,"Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipOL-awGv1IBqFF92CdrqOggkdTC4FbMDjVGm1E8,,,"RT.11/RW.5, Jagakarsa","0895-7070-33222, +62 895-7070-33222"
Aqualis Fabricare,"# Jagakarsa, Jl. Moh. Kahfi 1 Jl. H. Idris No.1, RT.2/RW.6, Jagakarsa, Kec. Jaga",Layanan Binatu,Asia/Jakarta,YES,18.0,5.0,https://search.google.com/local/reviews?placeid=ChIJN9wc3QjuaS4R19TjeEhe_lo&q=la,https://www.google.com/maps?cid=6556781772856874199,-6.312004099999999,106.8130218,,,"Minggu: [Tutup], Senin: [08.00-17.00], Selasa: [08.00-17.00], Rabu: [08.00-17.00",https://lh5.googleusercontent.com/p/AF1QipO6PdSTyhLqvV--v0IzlOi89BacfpgSplt0phzM,,,Jl. Moh. Kahfi 1 Jl. H. Idris No.1,"0815-8433-6050, +62 815-8433-6050"
Shaf Laundry Jagakarsa,"Jl. Joe Klp. Tiga No.27 5, RT.5/RW.3, Jagakarsa, Kec. Jagakarsa, Kota Jakarta Se",Binatu,Asia/Jakarta,YES,41.0,4.3,https://search.google.com/local/reviews?placeid=ChIJ20tdnwrtaS4RwT8UDJTBNyY&q=la,https://www.google.com/maps?cid=2753882538762321857,-6.330129599999999,106.8291161,,,"Minggu: [08.00-18.00], Senin: [08.00-18.00], Selasa: [08.00-18.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipP6dlqJse4I9VFz3KxVctk4EBavvZtz7zqzZGOL,,,"RT.5/RW.3, Jagakarsa","0877-2722-1000, +62 877-2722-1000"
YNL Jagakarsa,"Jl. Raya Jagakarsa No.34, RT.5/RW.6, Lenteng Agung, Kec. Jagakarsa, Kota Jakarta",Layanan Binatu,Asia/Jakarta,NO,66.0,5.0,https://search.google.com/local/reviews?placeid=ChIJ0dfDtujtaS4RW-GcRgqFvFU&q=la,https://www.google.com/maps?cid=6177959068026331483,-6.3310533,106.8299013,,,"Minggu: [08.30-20.00], Senin: [08.30-20.00], Selasa: [08.30-20.00], Rabu: [08.30",https://lh5.googleusercontent.com/p/AF1QipMsMOGptqwsAHFza0gaVOG65ZDowxw-fGU4fVnz,,,"RT.5/RW.6, Lenteng Agung","0812-1207-6600, +62 812-1207-6600"
"Laundry Kiloan, Satuan & Dry cleaning - Gratis Antar Jemput ( Ddn Laundry & Dry ","Ddn Laundry, Jl. Kebembem Raya No.35A 7, RT.1/RW.7, Jagakarsa, Kec. Jagakarsa, K","Layanan Binatu, Binatu Cucian Kering, Binatu",Asia/Jakarta,YES,78.0,4.9,https://search.google.com/local/reviews?placeid=ChIJmXn1-NTtaS4RZS8h8xdlyNY&q=la,https://www.google.com/maps?cid=15476731272996400997,-6.337482199999999,106.821362,,,"Minggu: [Tutup], Senin: [08.00-22.00], Selasa: [08.00-22.00], Rabu: [08.00-22.00",https://lh5.googleusercontent.com/p/AF1QipMLh7QmHxSnxEFlCJLBFVp7KoRWTGZO-RCFaEM=,,,Jl. Kebembem Raya No.35A 7,"0838-1808-3958, +62 838-1808-3958"
Sun wuna's laundry,"Jl. Moh. Kahfi 1 No.98, RT.8/RW.4, Jagakarsa, Kec. Jagakarsa, Kota Jakarta Selat",Layanan Binatu,Asia/Jakarta,YES,7.0,5.0,https://search.google.com/local/reviews?placeid=ChIJoxvVEinvaS4RDZ4FWciu1fs&q=la,https://www.google.com/maps?cid=18146602449069514253,-6.3227522,106.8112724,,,"Minggu: [07.30-21.30], Senin: [07.30-21.30], Selasa: [07.30-21.30], Rabu: [07.30",https://lh5.googleusercontent.com/p/AF1QipP_xj7P6DoXSd-OFOjDswOO_QDX73KTWOWZ4-rC,,,"RT.8/RW.4, Jagakarsa","0813-9853-4485, +62 813-9853-4485"
ARRA Laundry,"Jl. Sirsak No.88c 6, RT.5/RW.7, Jagakarsa, Kec. Jagakarsa, Kota Jakarta Selatan,",Layanan Binatu,Asia/Jakarta,YES,32.0,5.0,https://search.google.com/local/reviews?placeid=ChIJqdt7oeHtaS4R2Qmy0ayPdEc&q=la,https://www.google.com/maps?cid=5148898246406572505,-6.3344252,106.8209135,,,"Minggu: [07.00-19.00], Senin: [07.00-19.00], Selasa: [07.00-19.00], Rabu: [07.00",https://lh5.googleusercontent.com/p/AF1QipPZW5iOsIv6npBK9GLuyCJxbPZi-deB2PnCp6wt,,,"RT.5/RW.7, Jagakarsa","0813-8914-2442, +62 813-8914-2442"
aQualis Laundry & Green Dry Clean - Jagakarsa,"Jl. Raya Jagakarsa No.2, RT.2/RW.7, Jagakarsa, Kec. Jagakarsa, Kota Jakarta Sela",Binatu Cucian Kering,Asia/Jakarta,YES,15.0,5.0,https://search.google.com/local/reviews?placeid=ChIJsXh2AgvtaS4Rvg0IYO44Lpo&q=la,https://www.google.com/maps?cid=11109879927234104766,-6.3268808,106.8216466,https://www.aqualisfabricare.com/,aqualisfabricare.com,"Minggu: [Tutup], Senin: [07.00-19.00], Selasa: [07.00-19.00], Rabu: [07.00-19.00",https://lh5.googleusercontent.com/p/AF1QipO7mCxbXJw6Hd56dXbGl7fOYUsqfvW0ohDGb6Z5,,,"RT.2/RW.7, Jagakarsa","0812-9425-6718, +62 812-9425-6718"
WIH Laundry,"rs aulia, 8 Di depan, Jl. Jeruk Raya No.100, RT.8/RW.1, Kec. Jagakarsa, Daerah K",Layanan Binatu,Asia/Jakarta,YES,34.0,4.6,https://search.google.com/local/reviews?placeid=ChIJScaoYDftaS4RC9wGeHcXZI0&q=la,https://www.google.com/maps?cid=10188294058901167115,-6.3346864,106.8276783,,,"Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipMe1GTSrFVyWNldE2vDrlq68E-DKuihEWKCP8eP,,,8 Di depan,"0857-6935-2272, +62 857-6935-2272"
MAU LAUNDRY,"1, Jl. Jagakarsa II No.56, RT.1/RW.7, Jagakarsa, Kec. Jagakarsa, Kota Jakarta Se",Binatu,Asia/Jakarta,YES,14.0,4.0,https://search.google.com/local/reviews?placeid=ChIJt7W7PCftaS4R-AQ78u-x0zk&q=la,https://www.google.com/maps?cid=4166869724367095032,-6.3270165,106.8223742,,,"Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipNFxfFs5gWzUiZh3-ISghw-QMuwtBo75zC2xiqs,,,Jl. Jagakarsa II No.56,"0821-1244-4998, +62 821-1244-4998"
Laundry Flecklin Taman Puring,"Jl. Gandaria III No.5D, RT.7/RW.1, Kramat Pela, Kec. Kby. Baru, Kota Jakarta Sel",Layanan Binatu,Asia/Jakarta,YES,75.0,4.5,https://search.google.com/local/reviews?placeid=ChIJhYh3BL3xaS4Rcue7JNu0JSg&q=la,https://www.google.com/maps?cid=2892917188962543474,-6.2419409,106.7885306,,,"Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipNMIibVyzZ7wiS3TwmiHYfwJ12Hq1Pbzy5mA1yA,,,"RT.7/RW.1, Kramat Pela","0812-9355-4113, +62 812-9355-4113"
Quicklins laundry,"Jl. Gotong Royong No.6, RT.4/RW.6, Gandaria Utara, Kec. Kby. Baru, Kota Jakarta ","Binatu, Layanan Binatu",Asia/Jakarta,YES,43.0,4.7,https://search.google.com/local/reviews?placeid=ChIJ6_GG-pnxaS4RVgSs85cydlc&q=la,https://www.google.com/maps?cid=6302280356761175126,-6.2597824,106.7959696,,,"Minggu: [Tutup], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00-20.00",https://lh5.googleusercontent.com/p/AF1QipON-f3ngTCW1TUFzjGnYFupgLa4hsowKOKe8kxv,,,"RT.4/RW.6, Gandaria Utara","0819-0817-1799, +62 819-0817-1799"
Kago Laundry,"Jl. Gandaria Tengah II No.26, Kramat Pela, Kec. Kby. Baru, Kota Jakarta Selatan,",Layanan Binatu,Asia/Jakarta,YES,159.0,4.7,https://search.google.com/local/reviews?placeid=ChIJn4pv7xPxaS4RQDVGBkvwRe8&q=la,https://www.google.com/maps?cid=17241450953476289856,-6.2447103,106.7892406,http://www.kagolaundry.id/,kagolaundry.id,"Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.00-20.00], Rabu: [07.00",https://lh5.googleusercontent.com/p/AF1QipNr9eD0OWNjtN5q47_Rcg6SnTQYJryYtYPLz5n8,,,Kramat Pela,"0815-1112-1314, +62 815-1112-1314"
Essii Laundry,"Jalan Cikajang Raya No.46 13, RT.13/RW.6, Petogogan, Kec. Kby. Baru, Kota Jakart","Binatu, Toko",Asia/Jakarta,YES,118.0,4.4,https://search.google.com/local/reviews?placeid=ChIJod9a6GbxaS4RzKVttxuXq2s&q=la,https://www.google.com/maps?cid=7758460928373138892,-6.2419975,106.8099806,,,"Minggu: [07.00-18.00], Senin: [07.00-20.00], Selasa: [07.00-20.00], Rabu: [07.00",https://lh5.googleusercontent.com/p/AF1QipOdWDykSk9cpMj13d7mQ4xNO-tyebZpurTLsBc1,,,"RT.13/RW.6, Petogogan","(021) 72799636, +62 21 72799636"
Laundry@container - Hidup baru,"Jl. Hidup Baru No.19 11, RT.11/RW.6, Gandaria Utara, Kec. Kby. Baru, Kota Jakart","Binatu, Binatu Cucian Kering, Layanan Binatu",Asia/Jakarta,YES,82.0,4.4,https://search.google.com/local/reviews?placeid=ChIJwweex8vxaS4RlPZwXkdf8DE&q=la,https://www.google.com/maps?cid=3598480862400804500,-6.260803,106.7934888,,,"Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipOEDZ_j9iQZBM5n9FHvwhqsZGn7UQrqtvRpeh-H,,,"RT.11/RW.6, Gandaria Utara","0811-1688-212, +62 811-1688-212"
Kago Laundry Senopati,"Sebelah salon Mirror Mirror, Dekat Taco Bell, Jl. Kertanegara No.64, RT.10/RW.3,",Binatu Cucian Kering,Asia/Jakarta,YES,38.0,4.9,https://search.google.com/local/reviews?placeid=ChIJ8Qly1tbxaS4RD5gcC0udYz8&q=la,https://www.google.com/maps?cid=4567667392718346255,-6.2333267,106.8116469,http://www.kagolaundry.id/,kagolaundry.id,"Minggu: [08.00-19.00], Senin: [08.00-19.00], Selasa: [08.00-19.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipOfBPIToqYlWA-GWxKo48kCqrXSYndXFRt_RXBj,,,Jl. Kertanegara No.64,"0815-1112-1314, +62 815-1112-1314"
Kleen Laundry Panglima Polim,"Rukan Grand Panglima Polim KAV.90, Pulo, Kec. Kby. Baru, Daerah Khusus Ibukota J",Binatu,Asia/Jakarta,YES,61.0,4.7,https://search.google.com/local/reviews?placeid=ChIJhxW9HT3xaS4RUz4_Tw-BCJs&q=la,https://www.google.com/maps?cid=11171320778446552659,-6.2546113,106.7975547,https://laundrykleen.id/,laundrykleen.id,"Minggu: [08.00-19.00], Senin: [08.00-19.00], Selasa: [08.00-19.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipNkO7P8_12Cuhoxo13ySK987Zr3kn-_hz2jG8UN,,,Pulo,"0811-9909-933, +62 811-9909-933"
Yuk! Laundry,"Jl. Tanah Baru I No.17, RT.5/RW.13, Grogol Utara, Kec. Kby. Lama, Kota Jakarta S",Layanan Binatu,Asia/Jakarta,YES,42.0,5.0,https://search.google.com/local/reviews?placeid=ChIJ52x0dEv3aS4RNfWUHaBQph0&q=la,https://www.google.com/maps?cid=2136483721855169845,-6.2133651,106.785485,,,"Minggu: [08.00-22.00], Senin: [08.00-22.00], Selasa: [08.00-22.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipNfrtQQAqNoE_mXqu28DTD2ipHK7Cd-GSaH5xew,,,"RT.5/RW.13, Grogol Utara","0812-8153-2099, +62 812-8153-2099"
Laundry Perpiece Radio Dalam,"Jl. Radio Dalam Raya No.7E, Gandaria Utara, Kec. Kby. Baru, Kota Jakarta Selatan",Layanan Binatu,Asia/Jakarta,YES,47.0,4.5,https://search.google.com/local/reviews?placeid=ChIJvba4A0XxaS4RAtAwhyNVJx8&q=la,https://www.google.com/maps?cid=2244856550347821058,-6.2506191,106.7918243,https://www.instagram.com/laundryperpiece/,instagram.com,"Minggu: [08.00-19.00], Senin: [07.00-21.00], Selasa: [07.00-21.00], Rabu: [07.00",https://lh5.googleusercontent.com/p/AF1QipOwDO8EFLlu0Lai7Giy0q-vuk63qx4ulaH0nHdb,,,North Gandaria,"0878-8787-7819, +62 878-8787-7819"
Laundry Hello,"Jl. Duku Raya No.6B, RT.6/RW.5, Kby. Lama Utara, Kec. Kby. Lama, Kota Jakarta Se",Layanan Binatu,Asia/Jakarta,YES,101.0,4.8,https://search.google.com/local/reviews?placeid=ChIJbfnmZxDxaS4R7IqRkCK6aSQ&q=la,https://www.google.com/maps?cid=2623832915537136364,-6.2464531,106.7846664,,,"Minggu: [09.00-22.00], Senin: [09.00-22.00], Selasa: [09.00-22.00], Rabu: [09.00",https://lh5.googleusercontent.com/p/AF1QipP-eS0OfhxFdLwzF3YwFsb_ENqetXQJNdFe-Nz5,,,"RT.6/RW.5, Kby. Lama Utara","0878-8627-8800, +62 878-8627-8800"
Joy Wash Laundry,"Jl. Ciputat Raya No.18 B 2, RT.2/RW.9, Kby. Lama Sel., Kec. Kby. Lama, Kota Jaka",Binatu,Asia/Jakarta,YES,88.0,4.6,https://search.google.com/local/reviews?placeid=ChIJDbu_8mjxaS4R0sMowGAeFbA&q=la,https://www.google.com/maps?cid=12688080926075831250,-6.2595929,106.7775636,,,"Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipNkxAOi4bgmLOtOXbIc3zFLqr3wbwDwiEQG0yFi,,,"RT.2/RW.9, Kby. Lama Sel.","0812-8771-7047, +62 812-8771-7047"
Terawat Cipulir - Laundry Sepatu dan Tas,"Pakubuwono Terrace, Apartment, North Tower, Jl. Ciledug Raya No.99, RT.2/RW.5, C",Layanan Binatu,Asia/Jakarta,YES,40.0,4.8,https://search.google.com/local/reviews?placeid=ChIJlYQYWyHxaS4Rw7BuXLlDUFw&q=la,https://www.google.com/maps?cid=6651891113024991427,-6.2369192,106.7692043,,,"Minggu: [09.00-19.00], Senin: [09.00-19.00], Selasa: [09.00-19.00], Rabu: [09.00",https://lh5.googleusercontent.com/p/AF1QipOjhhTdH40X-dKtrUuxnUyk-XP-HznyUl_3g7PG,,,Jl. Ciledug Raya No.99,"0821-1438-8189, +62 821-1438-8189"
WashZap Express Laundry,"Area, Jl. Raya Kby. Lama Jl. Kpbd No.12 A, RT.1/RW.2, Sukabumi Sel., Kec. Kb. Je","Binatu, Layanan Binatu",Asia/Jakarta,YES,128.0,5.0,https://search.google.com/local/reviews?placeid=ChIJh1GIpJ_xaS4RPmaYSNU8EXY&q=la,https://www.google.com/maps?cid=8507648057823225406,-6.223210099999999,106.7781351,,,"Minggu: [08.00-21.00], Senin: [06.30-21.00], Selasa: [06.30-21.00], Rabu: [06.30",https://lh5.googleusercontent.com/p/AF1QipMtY4IFEh7F1IuR3kRGmESGNp6NlOLINGeYgbAZ,,,Jl. Raya Kby. Lama Jl. Kpbd No.12 A,"0852-8024-2707, +62 852-8024-2707"
Zest Laundry,"Jl. Kp. Baru Permai Jl. Cidodol Raya No.38B, Sukabumi Sel., Kec. Kby. Lama, Kota",Layanan Binatu,Asia/Jakarta,YES,83.0,4.9,https://search.google.com/local/reviews?placeid=ChIJiRlUcLrxaS4R6mc8gIphVjs&q=la,https://www.google.com/maps?cid=4275712143719688170,-6.225011299999999,106.7719011,,,"Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka 24 jam], Rabu: [Buka ",https://lh5.googleusercontent.com/p/AF1QipNSj93SPmxFEariOV-Rw3ICxatdVwUPQ9blYbsv,,,South Sukabumi,"0857-7561-3919, +62 857-7561-3919"
GIESKA LAUNDRY,"4, Jl. Kweni No.10 No.17 G, RT.4/RW.10, Grogol Sel., Kota Jakarta Selatan, Daera",Binatu Cucian Kering,Asia/Jakarta,YES,126.0,4.9,https://search.google.com/local/reviews?placeid=ChIJp1Lr_VzxaS4Rzj0ARe5znN8&q=la,https://www.google.com/maps?cid=16112881034021846478,-6.2281081,106.7795801,,,"Minggu: [08.00-22.00], Senin: [08.00-22.00], Selasa: [08.00-22.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipN5jNpW5J_erCZpLEF1ExfMG5uF7Wk5JIckS9Pd,,,Jl. Kweni No.10 No.17 G,"0813-2380-5080, +62 813-2380-5080"
Segara Laundry Ekspress 24 jam,"Jl. Peninggaran Raya No.4 9, RT.11/RW.11, Kby. Lama Utara, Kec. Kby. Lama, Kota ",Layanan Binatu,Asia/Jakarta,YES,39.0,4.1,https://search.google.com/local/reviews?placeid=ChIJWezqfzTxaS4RKcMZpDbiYY0&q=la,https://www.google.com/maps?cid=10187672556398035753,-6.2433966,106.7723592,,,"Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka 24 jam], Rabu: [Buka ",https://lh5.googleusercontent.com/p/AF1QipNolgus_PPWUwlc_u4RvYBEpU_zMmbXBtUCcCFl,,,"RT.11/RW.11, Kby. Lama Utara","0858-1932-6093, +62 858-1932-6093"
Container Laundry ( Laundry Kiloan),"di sebelah toko buah simprug, Jl. Simprug Garden No.1, RT.7/RW.8, Grogol Sel., K","Binatu, Layanan Binatu",Asia/Jakarta,YES,35.0,5.0,https://search.google.com/local/reviews?placeid=ChIJFwT01FLxaS4RwpxYrlpNyyw&q=la,https://www.google.com/maps?cid=3227758609808530626,-6.2317714,106.7896167,http://www.instagram.com/containerlaundry/,instagram.com,"Minggu: [08.00-15.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipMu7roXHfh_OzjyJIv_8QRL6Sgyr7JGmN3pUtcX,,,Jl. Simprug Garden No.1,"0819-0101-0255, +62 819-0101-0255"
Kleen Laundry & General Cleaning Pondok Indah,"Jl. Pinang Emas I No.B4, Pd. Pinang, Kec. Kby. Lama, Jakarta, Daerah Khusus Ibuk",Binatu,Asia/Jakarta,YES,65.0,4.6,https://search.google.com/local/reviews?placeid=ChIJ9fXOGhTxaS4RzEvO3bRkoHA&q=la,https://www.google.com/maps?cid=8115597256499809228,-6.2642438,106.7794533,http://www.laundrykleen.id/,laundrykleen.id,"Minggu: [08.00-19.00], Senin: [08.00-19.00], Selasa: [08.00-19.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipMPZ7hPGvRCD8jmKMSogZBfxgmz-mw5OYs9UgUP,,,Pondok Pinang,"0811-1656-575, +62 811-1656-575"
LAUNDRY KILOAN EXPRES MAMPANG PRAPATAN CLEANIC LAUNDRY PREMIUM,"Jl. Mampang Prapatan XI No.19, RT.7/RW.1, Tegal Parang, Kec. Mampang Prpt., Kota",Layanan Binatu,Asia/Jakarta,YES,93.0,4.7,https://search.google.com/local/reviews?placeid=ChIJLbsYYIDzaS4Rex94xCuTAPU&q=la,https://www.google.com/maps?cid=17654272355481427835,-6.2501482,106.8286333,,,"Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipODW7qFDU_BtXxT75LFcpt1FvS4-XM4jJtBOfTh,,,"RT.7/RW.1, Tegal Parang","0878-6403-2353, +62 878-6403-2353"
Laundry Klin Express,"5, Jl. Mampang Prapatan VIII No.6A, RT.5/RW.1, Tegal Parang, Kec. Mampang Prpt.,","Layanan Binatu, Binatu",Asia/Jakarta,YES,716.0,4.8,https://search.google.com/local/reviews?placeid=ChIJzU0di8_zaS4RSyoyGnLDAT4&q=la,https://www.google.com/maps?cid=4468067200161425995,-6.2478792,106.8312493,https://www.laundryklinwijaya.com/,laundryklinwijaya.com,"Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipMc6g7EY8NLHaqlpiFBChk9tzdDVuWCMFEW8r4T,,,Jl. Mampang Prapatan VIII No.6A,"0851-7318-3938, +62 851-7318-3938"
V2 Laundry,"V2 Laundry, Jl. Mampang Prapatan II No.72 1, RT.1/RW.5, Mampang Prpt., Kec. Mamp",Layanan Binatu,Asia/Jakarta,YES,63.0,4.9,https://search.google.com/local/reviews?placeid=ChIJWb1IBULtaS4RNDj0yAfKjF8&q=la,https://www.google.com/maps?cid=6885100065127675956,-6.2437147,106.8263992,,,"Minggu: [09.00-17.00], Senin: [07.00-21.00], Selasa: [07.00-21.00], Rabu: [07.00",https://lh5.googleusercontent.com/p/AF1QipOXOQpEJoZQFQU3rO1dOvHXmWEMYG8ryvZKM0xh,,,"RT.1/RW.5, Mampang Prapatan","0813-1800-0151, +62 813-1800-0151"
Kita Laundry-in,"Jl. Mampang Prapatan VII No.1, RT.1/RW.3, Tegal Parang, Kec. Mampang Prpt., Kota","Binatu, Layanan Binatu",Asia/Jakarta,YES,103.0,4.0,https://search.google.com/local/reviews?placeid=ChIJU-7-pdDzaS4RtECNuK41Pgo&q=la,https://www.google.com/maps?cid=738086413472186548,-6.24827,106.82449,,,"Minggu: [07.00-22.00], Senin: [07.00-22.00], Selasa: [07.00-22.00], Rabu: [07.00",https://lh5.googleusercontent.com/p/AF1QipOzXNJeHvmiN2toSKru79h4YfFXfIkXbwMztD8R,,,"RT.1/RW.3, Tegal Parang","(021) 79188585, +62 21 79188585"
LAUNDRY KILOAN & SATUAN EXPERT,"Jl. Mampang Prapatan IV No.38, RT.13/RW.2, Tegal Parang, Kec. Mampang Prpt., Kot",Layanan Binatu,Asia/Jakarta,YES,37.0,5.0,https://search.google.com/local/reviews?placeid=ChIJVSJqZx3zaS4R-77nirSKRTk&q=la,https://www.google.com/maps?cid=4126857141584117499,-6.245470399999999,106.8289663,,,"Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipOezqdwf-ywfHHFGzgXeRmggPr9na90TVjAexE=,,,"RT.13/RW.2, Tegal Parang","0852-1232-2262, +62 852-1232-2262"
V2 LAUNDRY,"Jl. Tegal Parang Sel. No.11 5, RT.5/RW.1, Tegal Parang, Kec. Mampang Prpt., Kota",Layanan Binatu,Asia/Jakarta,YES,138.0,4.6,https://search.google.com/local/reviews?placeid=ChIJ750cpRjzaS4RqRb-fHQ3JFk&q=la,https://www.google.com/maps?cid=6423319941989930665,-6.2485184,106.8315817,,,"Minggu: [09.00-17.00], Senin: [07.00-21.00], Selasa: [07.00-21.00], Rabu: [07.00",https://lh5.googleusercontent.com/p/AF1QipN_HtsS3vjXLlUTtcE_vnjZZjTv-iNH3Tal9gQX,,,"RT.5/RW.1, Tegal Parang","0813-1800-0151, +62 813-1800-0151"
Indo Express Laundry (Mampang VIII),"Jl. Mampang Prapatan VIII No.19A, RT.2/RW.2, Tegal Parang, Kec. Mampang Prpt., K",Layanan Binatu,Asia/Jakarta,YES,26.0,4.0,https://search.google.com/local/reviews?placeid=ChIJt5y_CtDzaS4RCsQ0qS_sMlM&q=la,https://www.google.com/maps?cid=5995113743429977098,-6.247891999999999,106.828244,http://indolaundry.id/,indolaundry.id,"Minggu: [06.30-21.00], Senin: [06.30-21.00], Selasa: [06.30-21.00], Rabu: [06.30",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=C_3mrPMsZ3MvhFEC4,,,"RT.2/RW.2, Tegal Parang","0817-382-920, +62 817-382-920"
Lubna Laundry - Mampang,"Jl. Mampang Prapatan XIII No.10, RT.3/RW.3, Tegal Parang, Kec. Mampang Prpt., Ko",Binatu,Asia/Jakarta,YES,22.0,4.3,https://search.google.com/local/reviews?placeid=ChIJg_a54JHzaS4R9_LuSeddlL4&q=la,https://www.google.com/maps?cid=13732704411718710007,-6.251691999999999,106.8250429,,,"Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipO_91VNakyqCQFOKgmKoo1NlmIESZde-b5n9ib-,,,"RT.3/RW.3, Tegal Parang",
Laundry Terlengkap | Less Worry (Bangka),"Jl. Bangka Raya No.103, RT.1/RW.12, Pela Mampang, Kec. Mampang Prpt., Kota Jakar",Binatu,Asia/Jakarta,YES,58.0,4.9,https://search.google.com/local/reviews?placeid=ChIJNyYyOADxaS4Rffe32OajDeU&q=la,https://www.google.com/maps?cid=16505028421256476541,-6.2518068,106.8145273,,,"Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.00-21.00], Rabu: [07.00",https://lh5.googleusercontent.com/p/AF1QipPEqTg-S87mYnIEtviBpfYleIolGKtCC2fbJziK,,,"RT.1/RW.12, Pela Mampang","0851-9898-9901, +62 851-9898-9901"
FRIO LAUNDRY & DRY CLEANING,"No.69 G, Jl. Kemang Raya No.2, Bangka, Mampang Prapatan, South Jakarta City, Jak",Layanan Binatu,Asia/Jakarta,YES,79.0,4.7,https://search.google.com/local/reviews?placeid=ChIJY2Qs4H_xaS4RpczCP5z3yUk&q=la,https://www.google.com/maps?cid=5317053085544271013,-6.2671965,106.8161085,https://instagram.com/friolaundry?utm_medium=copy_link,instagram.com,"Minggu: [Tutup], Senin: [08.00-18.00], Selasa: [08.00-18.00], Rabu: [08.00-18.00",https://lh5.googleusercontent.com/p/AF1QipP75PdpfZ3zH-B5F0PFTqFpu1CuWFYfGsk-DbzO,,,Jl. Kemang Raya No.2,"(021) 71794863, +62 21 71794863"
"Pinguin Laundry Pancoran (Kiloan, Satuan, Sepatu, Karpet)","Jl. Pancoran Barat VI No.48, RT.7, Pancoran, Kec. Pancoran, Kota Jakarta Selatan",Layanan Binatu,Asia/Jakarta,YES,80.0,4.9,https://search.google.com/local/reviews?placeid=ChIJn_DrqQ_zaS4RGNEoIZ8dxBQ&q=la,https://www.google.com/maps?cid=1496353545487175960,-6.2496551,106.8384458,https://instagram.com/laundrypinguin_jaksel?igshid=MzRlODBiNWFlZA==,instagram.com,"Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipN0dIHHVYBm3v5rC8pkNkzWAtbQiCFDeES-zPhM,,,"RT.7, Pancoran","0852-8205-9039, +62 852-8205-9039"
